"date","model","model_label","p0","tau_label","phase","estimate","lower","upper"
2023-01-06,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",1.84334263473865,1.83711483209126,1.84957043738604
2023-01-07,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",1.82606210468847,1.82016953074822,1.83195467862873
2023-01-08,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",1.88700506319859,1.88038872140153,1.89362140499566
2023-01-09,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",1.97402427938744,1.9662666117351,1.98178194703978
2023-01-10,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.01349904027121,2.00522849438589,2.02176958615653
2023-01-11,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.0206574886597,2.01238258512696,2.02893239219245
2023-01-12,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.05805218217097,2.04939477038784,2.0667095939541
2023-01-13,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.03485081338463,2.02667365096185,2.0430279758074
2023-01-14,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.09733978044888,2.08818596303959,2.10649359785817
2023-01-15,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.14927250839136,2.13932709088767,2.15921792589505
2023-01-16,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.19911181550765,2.18840920212055,2.20981442889475
2023-01-17,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.18491861355583,2.17454536403066,2.19529186308101
2023-01-18,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.15712971479081,2.14725026225106,2.16700916733056
2023-01-19,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.13953561211919,2.13001398565147,2.14905723858691
2023-01-20,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.11306504475,2.10399206789023,2.12213802160978
2023-01-21,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.08683796551347,2.07815563283833,2.09552029818861
2023-01-22,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.06108439253666,2.05275419510783,2.06941458996549
2023-01-23,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.03577417104069,2.02775941717877,2.04378892490261
2023-01-24,"transfer_function","Transfer function",0.5,"tau = 0.50","forecast",2.01098264216209,2.00325402990537,2.01871125441882
2022-11-26,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.12921838719363,1.12381839916913,1.13412530351346
2022-11-27,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.12797205916512,1.12282173015411,1.13259073225874
2022-11-28,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.12807705053644,1.12304432244031,1.13325053098525
2022-11-29,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.12840154819726,1.12280075293782,1.1335603567164
2022-11-30,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.12731769063919,1.12227600037457,1.13256387599569
2022-12-01,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.22250499675876,1.21731957889101,1.22748197258329
2022-12-02,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.62784400057046,1.6180388695314,1.63819892865154
2022-12-03,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.47322398457679,1.46835735035781,1.47797508564936
2022-12-04,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.78899631930859,1.78153540543863,1.79625432694351
2022-12-05,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.62818849979826,1.62264690582316,1.63368726637645
2022-12-06,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.68666178701203,1.68081334188014,1.69289346044655
2022-12-07,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.58377584361512,1.57774453183717,1.58968517498528
2022-12-08,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.51398903194839,1.50835968555856,1.51949975321314
2022-12-09,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.59967435601623,1.59457744470996,1.60468304179493
2022-12-10,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.67563650985324,1.67017780159354,1.68122002777056
2022-12-11,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.98741847234088,1.97322420194483,2.00060865448149
2022-12-12,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.78558146537513,1.77843650573604,1.79238366184413
2022-12-13,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.5797352543524,1.57344412516956,1.58557313084046
2022-12-14,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.53669162834178,1.5308059185456,1.54224954344341
2022-12-15,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.50700014951724,1.50152618423661,1.51240677677585
2022-12-16,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.48403254419905,1.47912939542196,1.48910746177772
2022-12-17,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.46403440895868,1.45911593749271,1.46889437767653
2022-12-18,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.44850248019408,1.44375493606399,1.45332855164423
2022-12-19,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.43817612383666,1.43352209158398,1.44354139127929
2022-12-20,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.43200170929407,1.42727676666507,1.43679091785314
2022-12-21,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.42088163623858,1.41608384023381,1.42560354754852
2022-12-22,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.4088478153523,1.40418127166085,1.41340991162127
2022-12-23,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.40818200600322,1.40276844043282,1.4133189242959
2022-12-24,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.40479397755495,1.39915646988632,1.40980718817182
2022-12-25,"direct_regression","Direct regression",0.65,"tau = 0.65","fit",1.39540953093588,1.39039300163239,1.40068914914018
2022-12-26,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.3871405938678,1.3820753219089,1.3922058658267
2022-12-27,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.72810089200008,1.71984427167011,1.73635751233005
2022-12-28,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.81474811477105,1.8076419191287,1.8218543104134
2022-12-29,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.68662370045196,1.68048673617034,1.69276066473357
2022-12-30,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.84806577006031,1.84142876366273,1.85470277645789
2022-12-31,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.99215031146206,1.98162478043765,2.00267584248648
2023-01-01,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",2.006545082469,1.99267151462008,2.02041865031792
2023-01-02,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.65410446442077,1.64805570567595,1.66015322316559
2023-01-03,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.81388610579591,1.80783900474191,1.81993320684991
2023-01-04,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.74259890905414,1.73621811036195,1.74897970774633
2023-01-05,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.96378112142478,1.95452477362856,1.97303746922099
2023-01-06,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.79712752481727,1.79124466795353,1.803010381681
2023-01-07,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.66853652683864,1.66251063613123,1.67456241754606
2023-01-08,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.92661215643038,1.91837330815178,1.93485100470898
2023-01-09,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.99988455589406,1.98994717302088,2.00982193876723
2023-01-10,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.90398066286692,1.89654665305704,1.91141467267681
2023-01-11,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.85791948971866,1.85165012629143,1.8641888531459
2023-01-12,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.82635022417899,1.81952116276972,1.83317928558826
2023-01-13,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.69332387149979,1.68724510554022,1.69940263745937
2023-01-14,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.99003878086064,1.98075908619274,1.99931847552854
2023-01-15,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.95141411138754,1.9430988417551,1.95972938101999
2023-01-16,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.94664720719045,1.93846786085868,1.95482655352221
2023-01-17,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.72013134996849,1.71480663485463,1.72545606508235
2023-01-18,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.63837003459536,1.63295482921296,1.64378523997776
2023-01-19,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.68890536461123,1.68365099651302,1.69415973270945
2023-01-20,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.6333597555939,1.62802345941513,1.63869605177268
2023-01-21,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.59020764945345,1.58510664640398,1.59530865250292
2023-01-22,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.56572266523541,1.56069522059158,1.57075010987925
2023-01-23,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.54038484706435,1.53538464990018,1.54538504422851
2023-01-24,"direct_regression","Direct regression",0.65,"tau = 0.65","forecast",1.52194538450507,1.51693817612083,1.5269525928893
2022-11-26,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.12306859597266,1.11869311782476,1.12775166452101
2022-11-27,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.12012598917694,1.11565764964805,1.12448196860316
2022-11-28,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.11726244565119,1.11241014136083,1.12189350128659
2022-11-29,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.11471584761018,1.10986207572876,1.11946190364464
2022-11-30,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.1120181017408,1.10712222551848,1.11665850217964
2022-12-01,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.11675479038115,1.11194079545365,1.12128517461945
2022-12-02,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.20677489020606,1.20205025789096,1.21118973000087
2022-12-03,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.21174752912639,1.20737117088597,1.21647556840893
2022-12-04,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.28572922254264,1.2809461178677,1.29042033750795
2022-12-05,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.30199249942302,1.29734404705407,1.30678139427697
2022-12-06,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.33154807466831,1.32657605996789,1.33652944684481
2022-12-07,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.33286897504997,1.32808224247751,1.33755974322364
2022-12-08,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.32837353265214,1.32394394847349,1.33290232705211
2022-12-09,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.34387227215116,1.33920452848971,1.34872183482517
2022-12-10,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.36670152118197,1.36195119664051,1.37164948738957
2022-12-11,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.49899622749078,1.49395717498743,1.50398598530253
2022-12-12,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.54351651062776,1.53805904387777,1.54890107722612
2022-12-13,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.53362825318037,1.52867168703716,1.53846506924023
2022-12-14,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.52360847420729,1.51909276384273,1.52841538106409
2022-12-15,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.51360961556033,1.50879300647256,1.51834035305627
2022-12-16,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.5037362323364,1.49901224831313,1.50840183091734
2022-12-17,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.4940715596973,1.4900095330041,1.49826074354957
2022-12-18,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.48439577528977,1.48027258453295,1.48871962176962
2022-12-19,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.4749545531203,1.4705168995256,1.47887505135197
2022-12-20,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.465614081332,1.46117139100114,1.46997047220185
2022-12-21,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.45645943882758,1.45218155132383,1.46082568906243
2022-12-22,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.44762330130823,1.44353008868724,1.45175159167697
2022-12-23,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.43902819750559,1.43488435121345,1.44348046057194
2022-12-24,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.43066901709965,1.4264817640001,1.434603789806
2022-12-25,"transfer_function","Transfer function",0.65,"tau = 0.65","fit",1.42256584645942,1.41825047194986,1.42681686086467
2022-12-26,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.41424669462128,1.4099469286224,1.41854646062015
2022-12-27,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.48616350775214,1.48187335883621,1.49045365666806
2022-12-28,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.54895116747735,1.54437973389881,1.5535226010559
2022-12-29,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.54514815809261,1.54067586024247,1.54962045594275
2022-12-30,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.57986093702989,1.57514214585379,1.58457972820599
2022-12-31,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.66961086631933,1.66411745427759,1.67510427836107
2023-01-01,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.80711021089247,1.80055803862715,1.81366238315778
2023-01-02,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.79043199543381,1.78421743216029,1.79664655870732
2023-01-03,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.8104786274077,1.80422796595407,1.81672928886133
2023-01-04,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.80163824286225,1.79566798943278,1.80760849629172
2023-01-05,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.8780386028807,1.87111090659619,1.88496629916522
2023-01-06,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.89877696164957,1.89171029277585,1.90584363052329
2023-01-07,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.87958981013019,1.87291503247684,1.88626458778354
2023-01-08,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",1.94413216764763,1.93661077749262,1.95165355780264
2023-01-09,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.03758023219169,2.02876278113391,2.04639768324947
2023-01-10,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.07886176676163,2.06943012692885,2.08829340659441
2023-01-11,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.08533898269121,2.07589100302424,2.09478696235818
2023-01-12,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.1243439589425,2.11444377054587,2.13424414733913
2023-01-13,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.09890217884183,2.08956098927184,2.10824336841183
2023-01-14,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.16553083862111,2.15505631520427,2.17600536203794
2023-01-15,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.22054010260578,2.20914333646492,2.23193686874664
2023-01-16,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.27329039947315,2.26101228505557,2.28556851389074
2023-01-17,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.25739856180166,2.24550170204504,2.26929542155828
2023-01-18,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.22737604515913,2.21605250578591,2.23869958453235
2023-01-19,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.20801391469824,2.19710447405666,2.21892335533981
2023-01-20,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.17946118810308,2.16907191850472,2.18985045770144
2023-01-21,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.15133809039581,2.14140122741092,2.1612749533807
2023-01-22,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.12381632794706,2.11428677560922,2.13334588028491
2023-01-23,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.09686147065383,2.08769621218832,2.10602672911933
2023-01-24,"transfer_function","Transfer function",0.65,"tau = 0.65","forecast",2.07052619863895,2.06169080219234,2.07936159508556
2022-11-26,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.17054634231317,1.16559196877172,1.17607448259918
2022-11-27,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.16945747773506,1.16397931246843,1.17488003966005
2022-11-28,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.1697933801165,1.16410722889108,1.17539306874323
2022-11-29,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.17052690865655,1.16503274577681,1.17615605839344
2022-11-30,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.16974588525583,1.16438098579072,1.17501920269051
2022-12-01,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.26690715526945,1.26160738172048,1.27253972843742
2022-12-02,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.67524219494896,1.66580631036584,1.68490144768512
2022-12-03,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.51676233204343,1.51168365917081,1.52206203000849
2022-12-04,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.82808054413694,1.82068205046739,1.83590668670242
2022-12-05,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.67096164599929,1.66536348654031,1.67682740005689
2022-12-06,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.72850355124787,1.72225975843581,1.73453036368081
2022-12-07,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.62804606997479,1.62224050975677,1.63428984559776
2022-12-08,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.55873119541248,1.55340415165566,1.56432558991943
2022-12-09,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.64473719171437,1.63921392991051,1.65034041869284
2022-12-10,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.71975865480932,1.71402125338815,1.72547098312199
2022-12-11,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",2.02093144786175,2.00716343165409,2.03525094587256
2022-12-12,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.8275727890014,1.82075806848769,1.83453388190869
2022-12-13,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.62599653707794,1.61950431464981,1.63228684770025
2022-12-14,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.58361091529297,1.57808378464712,1.58917273509684
2022-12-15,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.55450310269408,1.54923319326996,1.56015449047462
2022-12-16,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.53178188600681,1.52670277800759,1.53733441174727
2022-12-17,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.51226906688866,1.50680281772833,1.51723322429332
2022-12-18,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.49728845588705,1.4919182961916,1.50304427951236
2022-12-19,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.48726911982429,1.48206203478727,1.49271496265159
2022-12-20,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.48127443219733,1.4761402872724,1.48643610243213
2022-12-21,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.47026908598377,1.46518238147699,1.47546145829748
2022-12-22,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.45873246318435,1.45388686966618,1.46400334339116
2022-12-23,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.45839592943688,1.45332602067171,1.46373883796118
2022-12-24,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.45538136826432,1.45031268125923,1.46033699414229
2022-12-25,"direct_regression","Direct regression",0.8,"tau = 0.80","fit",1.44607949767327,1.44081162571433,1.45157902527104
2022-12-26,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.43817042046736,1.43280182084776,1.44353902008695
2022-12-27,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.78029585118723,1.77188170922007,1.78870999315439
2022-12-28,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.86242603951607,1.85505558113683,1.8697964978953
2022-12-29,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.73634062155961,1.73003479558769,1.74264644753153
2022-12-30,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.89420470973501,1.88733830481736,1.90107111465266
2022-12-31,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",2.03242283746833,2.0217171034229,2.04312857151376
2023-01-01,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",2.05162716172623,2.03667920047688,2.06657512297558
2023-01-02,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.70498447831335,1.69875257433208,1.71121638229462
2023-01-03,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.86213053812637,1.85584759710505,1.86841347914769
2023-01-04,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.792787289564,1.78622779831826,1.79934678080975
2023-01-05,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",2.00731141857023,1.99782701993032,2.01679581721014
2023-01-06,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.8465468079426,1.840399271563,1.8526943443222
2023-01-07,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.72004620189883,1.71383373448218,1.72625866931547
2023-01-08,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.97265980446713,1.96414808954802,1.98117151938623
2023-01-09,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",2.04368132457384,2.03343165514969,2.05393099399799
2023-01-10,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.95081999248443,1.94308980033152,1.95855018463734
2023-01-11,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.90641869531424,1.89990967572459,1.9129277149039
2023-01-12,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.87691905136817,1.86976997371697,1.88406812901938
2023-01-13,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.74512874187913,1.73885922958433,1.75139825417393
2023-01-14,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",2.03410265959513,2.02457073686182,2.04363458232844
2023-01-15,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.99743248516301,1.98882711722313,2.00603785310289
2023-01-16,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.9930436803092,1.98456591980612,2.00152144081228
2023-01-17,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.77191965696779,1.76639043332869,1.7774488806069
2023-01-18,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.69071351436281,1.68510847619633,1.6963185525293
2023-01-19,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.74101854767417,1.73556827913595,1.74646881621238
2023-01-20,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.68568115226857,1.68015542138979,1.69120688314734
2023-01-21,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.6427779227011,1.63748177601502,1.64807406938719
2023-01-22,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.61837526457851,1.61314743893866,1.62360309021835
2023-01-23,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.59309073383899,1.58788332046587,1.59829814721211
2023-01-24,"direct_regression","Direct regression",0.8,"tau = 0.80","forecast",1.57464005579897,1.56942042840668,1.57985968319127
2022-11-26,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.165186442364,1.16036414956366,1.16983113184115
2022-11-27,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.16225554738699,1.15767973852813,1.16685239906176
2022-11-28,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.15947128759039,1.15428011900223,1.16474923320742
2022-11-29,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.1568824910033,1.15153623844009,1.16216326519562
2022-11-30,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.15408930405006,1.14877045813755,1.15926750693419
2022-12-01,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.15891503261134,1.15379810829561,1.16396025129894
2022-12-02,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.25527408109632,1.2505046354726,1.26042440014639
2022-12-03,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.2592087216572,1.25438862934105,1.26415249998449
2022-12-04,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.3379494802836,1.33301425648,1.34288055254889
2022-12-05,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.35332632151529,1.34828657452825,1.35821607242208
2022-12-06,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.38337405846975,1.37825080203104,1.38846595758918
2022-12-07,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.38256214684425,1.3773246181328,1.38749674513364
2022-12-08,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.37613953334451,1.37109880456056,1.38112288000885
2022-12-09,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.39126924560899,1.38621453525268,1.39616680851098
2022-12-10,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.41430413799343,1.409205201455,1.41967372163046
2022-12-11,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.5586056071786,1.55344921676241,1.56421564948792
2022-12-12,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.60522730482273,1.599520117335,1.61089172251297
2022-12-13,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.59263724383208,1.58706552829761,1.59791106990262
2022-12-14,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.58022357871578,1.57505018979552,1.58506606166427
2022-12-15,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.56827028334255,1.56340618555557,1.57289590145462
2022-12-16,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.55653077527146,1.55186855582412,1.56127834544066
2022-12-17,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.54503672803138,1.54020771112446,1.55008889471428
2022-12-18,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.53393973292884,1.52918350618975,1.53883236763347
2022-12-19,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.52327842385417,1.51868457039494,1.52789234027313
2022-12-20,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.51273591935044,1.50815541357497,1.51740982092865
2022-12-21,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.50250699453465,1.49815956335232,1.50719019669332
2022-12-22,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.4926369941248,1.48796960393104,1.49727290756182
2022-12-23,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.48307365564567,1.47868181647923,1.48747383308793
2022-12-24,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.47382122518419,1.46930530657281,1.47830836134937
2022-12-25,"transfer_function","Transfer function",0.8,"tau = 0.80","fit",1.46477571120957,1.46004796149943,1.46926311021627
2022-12-26,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.45609178092119,1.4514381277922,1.46074543405018
2022-12-27,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.53367894380132,1.52906807273355,1.53828981486909
