"x","density","p0","p0_label"
-2.12,0.0210334991548855,0.15,"p0 = 0.15"
-2.10666666666667,0.0212732347476131,0.15,"p0 = 0.15"
-2.09333333333333,0.0215157027984066,0.15,"p0 = 0.15"
-2.08,0.0217609344512734,0.15,"p0 = 0.15"
-2.06666666666667,0.0220089612051942,0.15,"p0 = 0.15"
-2.05333333333333,0.0222598149181685,0.15,"p0 = 0.15"
-2.04,0.0225135278113071,0.15,"p0 = 0.15"
-2.02666666666667,0.0227701324729703,0.15,"p0 = 0.15"
-2.01333333333333,0.0230296618629541,0.15,"p0 = 0.15"
-2,0.0232921493167237,0.15,"p0 = 0.15"
-1.98666666666667,0.0235576285496951,0.15,"p0 = 0.15"
-1.97333333333333,0.0238261336615659,0.15,"p0 = 0.15"
-1.96,0.0240976991406952,0.15,"p0 = 0.15"
-1.94666666666667,0.0243723598685334,0.15,"p0 = 0.15"
-1.93333333333333,0.0246501511241027,0.15,"p0 = 0.15"
-1.92,0.0249311085885286,0.15,"p0 = 0.15"
-1.90666666666667,0.0252152683496228,0.15,"p0 = 0.15"
-1.89333333333333,0.0255026669065185,0.15,"p0 = 0.15"
-1.88,0.0257933411743589,0.15,"p0 = 0.15"
-1.86666666666667,0.0260873284890384,0.15,"p0 = 0.15"
-1.85333333333333,0.0263846666119986,0.15,"p0 = 0.15"
-1.84,0.0266853937350782,0.15,"p0 = 0.15"
-1.82666666666667,0.026989548485419,0.15,"p0 = 0.15"
-1.81333333333333,0.0272971699304271,0.15,"p0 = 0.15"
-1.8,0.0276082975827909,0.15,"p0 = 0.15"
-1.78666666666667,0.0279229714055567,0.15,"p0 = 0.15"
-1.77333333333333,0.0282412318172615,0.15,"p0 = 0.15"
-1.76,0.0285631196971246,0.15,"p0 = 0.15"
-1.74666666666667,0.0288886763902984,0.15,"p0 = 0.15"
-1.73333333333333,0.0292179437131791,0.15,"p0 = 0.15"
-1.72,0.0295509639587778,0.15,"p0 = 0.15"
-1.70666666666667,0.0298877799021527,0.15,"p0 = 0.15"
-1.69333333333333,0.0302284348059037,0.15,"p0 = 0.15"
-1.68,0.0305729724257289,0.15,"p0 = 0.15"
-1.66666666666667,0.0309214370160452,0.15,"p0 = 0.15"
-1.65333333333333,0.0312738733356724,0.15,"p0 = 0.15"
-1.64,0.0316303266535823,0.15,"p0 = 0.15"
-1.62666666666667,0.0319908427547134,0.15,"p0 = 0.15"
-1.61333333333333,0.0323554679458516,0.15,"p0 = 0.15"
-1.6,0.0327242490615784,0.15,"p0 = 0.15"
-1.58666666666667,0.0330972334702862,0.15,"p0 = 0.15"
-1.57333333333333,0.0334744690802631,0.15,"p0 = 0.15"
-1.56,0.0338560043458461,0.15,"p0 = 0.15"
-1.54666666666667,0.0342418882736448,0.15,"p0 = 0.15"
-1.53333333333333,0.0346321704288366,0.15,"p0 = 0.15"
-1.52,0.0350269009415326,0.15,"p0 = 0.15"
-1.50666666666667,0.035426130513217,0.15,"p0 = 0.15"
-1.49333333333333,0.035829910423259,0.15,"p0 = 0.15"
-1.48,0.0362382925355002,0.15,"p0 = 0.15"
-1.46666666666667,0.0366513293049155,0.15,"p0 = 0.15"
-1.45333333333333,0.0370690737843511,0.15,"p0 = 0.15"
-1.44,0.037491579631339,0.15,"p0 = 0.15"
-1.42666666666667,0.0379189011149888,0.15,"p0 = 0.15"
-1.41333333333333,0.0383510931229585,0.15,"p0 = 0.15"
-1.4,0.0387882111685048,0.15,"p0 = 0.15"
-1.38666666666667,0.0392303113976131,0.15,"p0 = 0.15"
-1.37333333333333,0.0396774505962095,0.15,"p0 = 0.15"
-1.36,0.0401296861974547,0.15,"p0 = 0.15"
-1.34666666666667,0.0405870762891211,0.15,"p0 = 0.15"
-1.33333333333333,0.0410496796210537,0.15,"p0 = 0.15"
-1.32,0.0415175556127165,0.15,"p0 = 0.15"
-1.30666666666667,0.0419907643608245,0.15,"p0 = 0.15"
-1.29333333333333,0.0424693666470631,0.15,"p0 = 0.15"
-1.28,0.042953423945895,0.15,"p0 = 0.15"
-1.26666666666667,0.0434429984324566,0.15,"p0 = 0.15"
-1.25333333333333,0.043938152990544,0.15,"p0 = 0.15"
-1.24,0.0444389512206899,0.15,"p0 = 0.15"
-1.22666666666667,0.0449454574483334,0.15,"p0 = 0.15"
-1.21333333333333,0.0454577367320818,0.15,"p0 = 0.15"
-1.2,0.0459758548720675,0.15,"p0 = 0.15"
-1.18666666666667,0.0464998784183994,0.15,"p0 = 0.15"
-1.17333333333333,0.0470298746797112,0.15,"p0 = 0.15"
-1.16,0.047565911731807,0.15,"p0 = 0.15"
-1.14666666666667,0.048108058426405,0.15,"p0 = 0.15"
-1.13333333333333,0.0486563843999817,0.15,"p0 = 0.15"
-1.12,0.0492109600827159,0.15,"p0 = 0.15"
-1.10666666666667,0.0497718567075355,0.15,"p0 = 0.15"
-1.09333333333333,0.0503391463192672,0.15,"p0 = 0.15"
-1.08,0.0509129017838897,0.15,"p0 = 0.15"
-1.06666666666667,0.0514931967978939,0.15,"p0 = 0.15"
-1.05333333333333,0.0520801058977482,0.15,"p0 = 0.15"
-1.04,0.0526737044694729,0.15,"p0 = 0.15"
-1.02666666666667,0.0532740687583226,0.15,"p0 = 0.15"
-1.01333333333333,0.0538812758785806,0.15,"p0 = 0.15"
-0.999999999999999,0.0544954038234627,0.15,"p0 = 0.15"
-0.986666666666666,0.0551165314751359,0.15,"p0 = 0.15"
-0.973333333333333,0.0557447386148505,0.15,"p0 = 0.15"
-0.96,0.0563801059331871,0.15,"p0 = 0.15"
-0.946666666666666,0.0570227150404215,0.15,"p0 = 0.15"
-0.933333333333333,0.0576726484770069,0.15,"p0 = 0.15"
-0.92,0.058329989724176,0.15,"p0 = 0.15"
-0.906666666666666,0.058994823214664,0.15,"p0 = 0.15"
-0.893333333333333,0.0596672343435531,0.15,"p0 = 0.15"
-0.88,0.0603473094792418,0.15,"p0 = 0.15"
-0.866666666666666,0.061035135974538,0.15,"p0 = 0.15"
-0.853333333333333,0.0617308021778794,0.15,"p0 = 0.15"
-0.84,0.0624343974446814,0.15,"p0 = 0.15"
-0.826666666666666,0.0631460121488146,0.15,"p0 = 0.15"
-0.813333333333333,0.0638657376942126,0.15,"p0 = 0.15"
-0.8,0.0645936665266127,0.15,"p0 = 0.15"
-0.786666666666666,0.0653298921454303,0.15,"p0 = 0.15"
-0.773333333333333,0.0660745091157681,0.15,"p0 = 0.15"
-0.76,0.0668276130805628,0.15,"p0 = 0.15"
-0.746666666666666,0.0675893007728703,0.15,"p0 = 0.15"
-0.733333333333333,0.0683596700282903,0.15,"p0 = 0.15"
-0.72,0.0691388197975329,0.15,"p0 = 0.15"
-0.706666666666666,0.0699268501591285,0.15,"p0 = 0.15"
-0.693333333333332,0.0707238623322827,0.15,"p0 = 0.15"
-0.68,0.0715299586898768,0.15,"p0 = 0.15"
-0.666666666666666,0.072345242771618,0.15,"p0 = 0.15"
-0.653333333333332,0.0731698192973382,0.15,"p0 = 0.15"
-0.64,0.0740037941804447,0.15,"p0 = 0.15"
-0.626666666666666,0.0748472745415246,0.15,"p0 = 0.15"
-0.613333333333333,0.075700368722104,0.15,"p0 = 0.15"
-0.6,0.0765631862985639,0.15,"p0 = 0.15"
-0.586666666666666,0.0774358380962148,0.15,"p0 = 0.15"
-0.573333333333333,0.0783184362035315,0.15,"p0 = 0.15"
-0.56,0.0792110939865514,0.15,"p0 = 0.15"
-0.546666666666666,0.0801139261034346,0.15,"p0 = 0.15"
-0.533333333333333,0.0810270485191919,0.15,"p0 = 0.15"
-0.52,0.0819505785205803,0.15,"p0 = 0.15"
-0.506666666666666,0.0828846347311673,0.15,"p0 = 0.15"
-0.493333333333333,0.0838293371265682,0.15,"p0 = 0.15"
-0.48,0.0847848070498563,0.15,"p0 = 0.15"
-0.466666666666666,0.0857511672271485,0.15,"p0 = 0.15"
-0.453333333333333,0.0867285417833694,0.15,"p0 = 0.15"
-0.44,0.0877170562581949,0.15,"p0 = 0.15"
-0.426666666666666,0.0887168376221765,0.15,"p0 = 0.15"
-0.413333333333333,0.0897280142930504,0.15,"p0 = 0.15"
-0.399999999999999,0.0907507161522328,0.15,"p0 = 0.15"
-0.386666666666666,0.0917850745615017,0.15,"p0 = 0.15"
-0.373333333333333,0.0928312223798705,0.15,"p0 = 0.15"
-0.359999999999999,0.0938892939806528,0.15,"p0 = 0.15"
-0.346666666666666,0.0949594252687223,0.15,"p0 = 0.15"
-0.333333333333333,0.0960417536979688,0.15,"p0 = 0.15"
-0.319999999999999,0.0971364182889543,0.15,"p0 = 0.15"
-0.306666666666666,0.0982435596467691,0.15,"p0 = 0.15"
-0.293333333333333,0.0993633199790918,0.15,"p0 = 0.15"
-0.279999999999999,0.100495843114456,0.15,"p0 = 0.15"
-0.266666666666667,0.101641274520723,0.15,"p0 = 0.15"
-0.253333333333333,0.102799761323769,0.15,"p0 = 0.15"
-0.239999999999999,0.10397145232638,0.15,"p0 = 0.15"
-0.226666666666667,0.105156498027367,0.15,"p0 = 0.15"
-0.213333333333333,0.106355050640896,0.15,"p0 = 0.15"
-0.199999999999999,0.107567264116039,0.15,"p0 = 0.15"
-0.186666666666667,0.108793294156549,0.15,"p0 = 0.15"
-0.173333333333333,0.11003329824086,0.15,"p0 = 0.15"
-0.159999999999999,0.111287435642312,0.15,"p0 = 0.15"
-0.146666666666667,0.11255586744961,0.15,"p0 = 0.15"
-0.133333333333333,0.113838756587518,0.15,"p0 = 0.15"
-0.119999999999999,0.115136267837782,0.15,"p0 = 0.15"
-0.106666666666666,0.116448567860297,0.15,"p0 = 0.15"
-0.0933333333333328,0.117775825214515,0.15,"p0 = 0.15"
-0.0799999999999992,0.119118210381095,0.15,"p0 = 0.15"
-0.0666666666666664,0.120475895783798,0.15,"p0 = 0.15"
-0.0533333333333328,0.121849055811639,0.15,"p0 = 0.15"
-0.0399999999999991,0.123237866841282,0.15,"p0 = 0.15"
-0.0266666666666664,0.124642507259698,0.15,"p0 = 0.15"
-0.0133333333333328,0.126063157487077,0.15,"p0 = 0.15"
0,0.1275,0.15,"p0 = 0.15"
0.0133333333333336,0.127245254830085,0.15,"p0 = 0.15"
0.0266666666666673,0.126991018641359,0.15,"p0 = 0.15"
0.0400000000000009,0.126737290416877,0.15,"p0 = 0.15"
0.0533333333333346,0.126484069141725,0.15,"p0 = 0.15"
0.0666666666666664,0.126231353803019,0.15,"p0 = 0.15"
0.0800000000000001,0.125979143389896,0.15,"p0 = 0.15"
0.0933333333333337,0.125727436893515,0.15,"p0 = 0.15"
0.106666666666667,0.125476233307049,0.15,"p0 = 0.15"
0.120000000000001,0.125225531625683,0.15,"p0 = 0.15"
0.133333333333335,0.124975330846611,0.15,"p0 = 0.15"
0.146666666666667,0.124725629969029,0.15,"p0 = 0.15"
0.16,0.124476427994133,0.15,"p0 = 0.15"
0.173333333333334,0.124227723925116,0.15,"p0 = 0.15"
0.186666666666667,0.123979516767159,0.15,"p0 = 0.15"
0.200000000000001,0.123731805527435,0.15,"p0 = 0.15"
0.213333333333335,0.123484589215098,0.15,"p0 = 0.15"
0.226666666666667,0.123237866841282,0.15,"p0 = 0.15"
0.24,0.122991637419098,0.15,"p0 = 0.15"
0.253333333333334,0.122745899963628,0.15,"p0 = 0.15"
0.266666666666667,0.122500653491921,0.15,"p0 = 0.15"
0.280000000000001,0.122255897022992,0.15,"p0 = 0.15"
0.293333333333333,0.122011629577813,0.15,"p0 = 0.15"
0.306666666666667,0.121767850179316,0.15,"p0 = 0.15"
0.32,0.121524557852382,0.15,"p0 = 0.15"
0.333333333333334,0.121281751623841,0.15,"p0 = 0.15"
0.346666666666668,0.121039430522468,0.15,"p0 = 0.15"
0.360000000000001,0.120797593578979,0.15,"p0 = 0.15"
0.373333333333333,0.120556239826026,0.15,"p0 = 0.15"
0.386666666666667,0.120315368298192,0.15,"p0 = 0.15"
0.4,0.120074978031992,0.15,"p0 = 0.15"
0.413333333333334,0.119835068065864,0.15,"p0 = 0.15"
0.426666666666668,0.119595637440168,0.15,"p0 = 0.15"
0.440000000000001,0.119356685197181,0.15,"p0 = 0.15"
0.453333333333333,0.119118210381095,0.15,"p0 = 0.15"
0.466666666666667,0.118880212038008,0.15,"p0 = 0.15"
0.48,0.118642689215929,0.15,"p0 = 0.15"
0.493333333333334,0.118405640964764,0.15,"p0 = 0.15"
0.506666666666668,0.118169066336321,0.15,"p0 = 0.15"
0.520000000000001,0.117932964384301,0.15,"p0 = 0.15"
0.533333333333333,0.117697334164296,0.15,"p0 = 0.15"
0.546666666666667,0.117462174733784,0.15,"p0 = 0.15"
0.56,0.117227485152128,0.15,"p0 = 0.15"
0.573333333333334,0.116993264480569,0.15,"p0 = 0.15"
0.586666666666668,0.116759511782224,0.15,"p0 = 0.15"
0.600000000000001,0.116526226122082,0.15,"p0 = 0.15"
0.613333333333333,0.116293406566999,0.15,"p0 = 0.15"
0.626666666666667,0.116061052185698,0.15,"p0 = 0.15"
0.640000000000001,0.11582916204876,0.15,"p0 = 0.15"
0.653333333333334,0.115597735228625,0.15,"p0 = 0.15"
0.666666666666668,0.115366770799585,0.15,"p0 = 0.15"
0.68,0.115136267837782,0.15,"p0 = 0.15"
0.693333333333333,0.114906225421204,0.15,"p0 = 0.15"
0.706666666666667,0.11467664262968,0.15,"p0 = 0.15"
0.720000000000001,0.11444751854488,0.15,"p0 = 0.15"
0.733333333333334,0.114218852250307,0.15,"p0 = 0.15"
0.746666666666668,0.113990642831296,0.15,"p0 = 0.15"
0.76,0.113762889375007,0.15,"p0 = 0.15"
0.773333333333333,0.113535590970428,0.15,"p0 = 0.15"
0.786666666666667,0.113308746708364,0.15,"p0 = 0.15"
0.800000000000001,0.113082355681438,0.15,"p0 = 0.15"
0.813333333333334,0.112856416984085,0.15,"p0 = 0.15"
0.826666666666668,0.112630929712551,0.15,"p0 = 0.15"
0.84,0.112405892964886,0.15,"p0 = 0.15"
0.853333333333333,0.112181305840942,0.15,"p0 = 0.15"
0.866666666666667,0.111957167442372,0.15,"p0 = 0.15"
0.880000000000001,0.11173347687262,0.15,"p0 = 0.15"
0.893333333333334,0.111510233236925,0.15,"p0 = 0.15"
0.906666666666668,0.111287435642312,0.15,"p0 = 0.15"
0.92,0.111065083197589,0.15,"p0 = 0.15"
0.933333333333334,0.110843175013348,0.15,"p0 = 0.15"
0.946666666666667,0.110621710201954,0.15,"p0 = 0.15"
0.960000000000001,0.110400687877549,0.15,"p0 = 0.15"
0.973333333333334,0.110180107156042,0.15,"p0 = 0.15"
0.986666666666666,0.109959967155111,0.15,"p0 = 0.15"
1,0.109740266994195,0.15,"p0 = 0.15"
1.01333333333333,0.109521005794493,0.15,"p0 = 0.15"
1.02666666666667,0.109302182678961,0.15,"p0 = 0.15"
1.04,0.109083796772305,0.15,"p0 = 0.15"
1.05333333333333,0.108865847200981,0.15,"p0 = 0.15"
1.06666666666667,0.108648333093192,0.15,"p0 = 0.15"
1.08,0.10843125357888,0.15,"p0 = 0.15"
1.09333333333333,0.108214607789726,0.15,"p0 = 0.15"
1.10666666666667,0.107998394859148,0.15,"p0 = 0.15"
1.12,0.107782613922294,0.15,"p0 = 0.15"
1.13333333333333,0.107567264116039,0.15,"p0 = 0.15"
1.14666666666667,0.107352344578984,0.15,"p0 = 0.15"
1.16,0.10713785445145,0.15,"p0 = 0.15"
1.17333333333333,0.106923792875477,0.15,"p0 = 0.15"
1.18666666666667,0.106710158994818,0.15,"p0 = 0.15"
1.2,0.106496951954937,0.15,"p0 = 0.15"
1.21333333333333,0.106284170903006,0.15,"p0 = 0.15"
1.22666666666667,0.106071814987901,0.15,"p0 = 0.15"
1.24,0.105859883360196,0.15,"p0 = 0.15"
1.25333333333333,0.105648375172167,0.15,"p0 = 0.15"
1.26666666666667,0.105437289577779,0.15,"p0 = 0.15"
1.28,0.105226625732689,0.15,"p0 = 0.15"
1.29333333333333,0.105016382794244,0.15,"p0 = 0.15"
1.30666666666667,0.104806559921469,0.15,"p0 = 0.15"
1.32,0.104597156275073,0.15,"p0 = 0.15"
1.33333333333333,0.104388171017443,0.15,"p0 = 0.15"
1.34666666666667,0.104179603312635,0.15,"p0 = 0.15"
1.36,0.10397145232638,0.15,"p0 = 0.15"
1.37333333333333,0.103763717226072,0.15,"p0 = 0.15"
1.38666666666667,0.103556397180772,0.15,"p0 = 0.15"
1.4,0.103349491361199,0.15,"p0 = 0.15"
1.41333333333333,0.103142998939729,0.15,"p0 = 0.15"
1.42666666666667,0.102936919090392,0.15,"p0 = 0.15"
1.44,0.102731250988869,0.15,"p0 = 0.15"
1.45333333333333,0.102525993812486,0.15,"p0 = 0.15"
1.46666666666667,0.102321146740216,0.15,"p0 = 0.15"
1.48,0.102116708952669,0.15,"p0 = 0.15"
1.49333333333333,0.101912679632094,0.15,"p0 = 0.15"
1.50666666666667,0.101709057962373,0.15,"p0 = 0.15"
1.52,0.10150584312902,0.15,"p0 = 0.15"
1.53333333333333,0.101303034319175,0.15,"p0 = 0.15"
1.54666666666667,0.101100630721602,0.15,"p0 = 0.15"
1.56,0.100898631526687,0.15,"p0 = 0.15"
1.57333333333333,0.100697035926432,0.15,"p0 = 0.15"
1.58666666666667,0.100495843114456,0.15,"p0 = 0.15"
1.6,0.100295052285986,0.15,"p0 = 0.15"
1.61333333333333,0.100094662637858,0.15,"p0 = 0.15"
1.62666666666667,0.099894673368515,0.15,"p0 = 0.15"
1.64,0.0996950836779984,0.15,"p0 = 0.15"
1.65333333333333,0.0994958927679494,0.15,"p0 = 0.15"
1.66666666666667,0.0992970998416041,0.15,"p0 = 0.15"
1.68,0.0990987041037906,0.15,"p0 = 0.15"
1.69333333333333,0.0989007047609257,0.15,"p0 = 0.15"
1.70666666666667,0.0987031010210117,0.15,"p0 = 0.15"
1.72,0.0985058920936333,0.15,"p0 = 0.15"
1.73333333333333,0.0983090771899547,0.15,"p0 = 0.15"
1.74666666666667,0.0981126555227159,0.15,"p0 = 0.15"
1.76,0.09791662630623,0.15,"p0 = 0.15"
1.77333333333333,0.0977209887563799,0.15,"p0 = 0.15"
1.78666666666667,0.0975257420906152,0.15,"p0 = 0.15"
1.8,0.0973308855279488,0.15,"p0 = 0.15"
1.81333333333333,0.0971364182889543,0.15,"p0 = 0.15"
1.82666666666667,0.0969423395957625,0.15,"p0 = 0.15"
1.84,0.0967486486720583,0.15,"p0 = 0.15"
1.85333333333333,0.0965553447430778,0.15,"p0 = 0.15"
1.86666666666667,0.096362427035605,0.15,"p0 = 0.15"
1.88,0.0961698947779688,0.15,"p0 = 0.15"
1.89333333333333,0.09597774720004,0.15,"p0 = 0.15"
1.90666666666667,0.095785983533228,0.15,"p0 = 0.15"
1.92,0.0955946030104778,0.15,"p0 = 0.15"
1.93333333333333,0.0954036048662671,0.15,"p0 = 0.15"
1.94666666666667,0.095212988336603,0.15,"p0 = 0.15"
1.96,0.0950227526590193,0.15,"p0 = 0.15"
1.97333333333333,0.0948328970725729,0.15,"p0 = 0.15"
1.98666666666667,0.0946434208178412,0.15,"p0 = 0.15"
2,0.094454323136919,0.15,"p0 = 0.15"
2.01333333333333,0.0942656032734153,0.15,"p0 = 0.15"
2.02666666666667,0.0940772604724504,0.15,"p0 = 0.15"
2.04,0.0938892939806528,0.15,"p0 = 0.15"
2.05333333333333,0.0937017030461563,0.15,"p0 = 0.15"
2.06666666666667,0.0935144869185969,0.15,"p0 = 0.15"
2.08,0.0933276448491099,0.15,"p0 = 0.15"
2.09333333333333,0.0931411760903267,0.15,"p0 = 0.15"
2.10666666666667,0.092955079896372,0.15,"p0 = 0.15"
2.12,0.0927693555228609,0.15,"p0 = 0.15"
2.13333333333333,0.0925840022268956,0.15,"p0 = 0.15"
2.14666666666667,0.0923990192670626,0.15,"p0 = 0.15"
2.16,0.0922144059034299,0.15,"p0 = 0.15"
2.17333333333333,0.0920301613975438,0.15,"p0 = 0.15"
2.18666666666667,0.0918462850124259,0.15,"p0 = 0.15"
2.2,0.0916627760125706,0.15,"p0 = 0.15"
2.21333333333333,0.0914796336639415,0.15,"p0 = 0.15"
2.22666666666667,0.0912968572339691,0.15,"p0 = 0.15"
2.24,0.0911144459915473,0.15,"p0 = 0.15"
2.25333333333333,0.090932399207031,0.15,"p0 = 0.15"
2.26666666666667,0.0907507161522327,0.15,"p0 = 0.15"
2.28,0.0905693961004201,0.15,"p0 = 0.15"
2.29333333333333,0.0903884383263126,0.15,"p0 = 0.15"
2.30666666666667,0.090207842106079,0.15,"p0 = 0.15"
2.32,0.090027606717334,0.15,"p0 = 0.15"
2.33333333333333,0.0898477314391359,0.15,"p0 = 0.15"
2.34666666666667,0.0896682155519835,0.15,"p0 = 0.15"
2.36,0.0894890583378127,0.15,"p0 = 0.15"
2.37333333333333,0.0893102590799947,0.15,"p0 = 0.15"
2.38666666666667,0.089131817063332,0.15,"p0 = 0.15"
2.4,0.0889537315740565,0.15,"p0 = 0.15"
2.41333333333333,0.0887760018998258,0.15,"p0 = 0.15"
2.42666666666667,0.0885986273297211,0.15,"p0 = 0.15"
2.44,0.0884216071542438,0.15,"p0 = 0.15"
2.45333333333333,0.0882449406653131,0.15,"p0 = 0.15"
2.46666666666667,0.0880686271562627,0.15,"p0 = 0.15"
2.48,0.0878926659218384,0.15,"p0 = 0.15"
2.49333333333333,0.0877170562581949,0.15,"p0 = 0.15"
2.50666666666667,0.0875417974628934,0.15,"p0 = 0.15"
2.52,0.0873668888348985,0.15,"p0 = 0.15"
2.53333333333333,0.0871923296745754,0.15,"p0 = 0.15"
2.54666666666667,0.0870181192836872,0.15,"p0 = 0.15"
2.56,0.0868442569653923,0.15,"p0 = 0.15"
2.57333333333333,0.0866707420242409,0.15,"p0 = 0.15"
2.58666666666667,0.0864975737661733,0.15,"p0 = 0.15"
2.6,0.086324751498516,0.15,"p0 = 0.15"
2.61333333333333,0.0861522745299798,0.15,"p0 = 0.15"
2.62666666666667,0.0859801421706566,0.15,"p0 = 0.15"
2.64,0.0858083537320168,0.15,"p0 = 0.15"
2.65333333333333,0.0856369085269062,0.15,"p0 = 0.15"
2.66666666666667,0.085465805869544,0.15,"p0 = 0.15"
2.68,0.0852950450755192,0.15,"p0 = 0.15"
2.69333333333333,0.0851246254617884,0.15,"p0 = 0.15"
2.70666666666667,0.084954546346673,0.15,"p0 = 0.15"
2.72,0.0847848070498562,0.15,"p0 = 0.15"
2.73333333333333,0.0846154068923807,0.15,"p0 = 0.15"
2.74666666666667,0.0844463451966456,0.15,"p0 = 0.15"
2.76,0.0842776212864038,0.15,"p0 = 0.15"
2.77333333333333,0.0841092344867596,0.15,"p0 = 0.15"
2.78666666666667,0.0839411841241655,0.15,"p0 = 0.15"
2.8,0.0837734695264197,0.15,"p0 = 0.15"
2.81333333333333,0.0836060900226638,0.15,"p0 = 0.15"
2.82666666666667,0.0834390449433795,0.15,"p0 = 0.15"
2.84,0.0832723336203861,0.15,"p0 = 0.15"
2.85333333333333,0.0831059553868383,0.15,"p0 = 0.15"
2.86666666666667,0.0829399095772229,0.15,"p0 = 0.15"
2.88,0.0827741955273563,0.15,"p0 = 0.15"
2.89333333333333,0.0826088125743822,0.15,"p0 = 0.15"
2.90666666666667,0.0824437600567685,0.15,"p0 = 0.15"
2.92,0.0822790373143051,0.15,"p0 = 0.15"
2.93333333333333,0.0821146436881005,0.15,"p0 = 0.15"
2.94666666666667,0.0819505785205802,0.15,"p0 = 0.15"
2.96,0.0817868411554833,0.15,"p0 = 0.15"
2.97333333333333,0.08162343093786,0.15,"p0 = 0.15"
2.98666666666667,0.0814603472140693,0.15,"p0 = 0.15"
3,0.0812975893317761,0.15,"p0 = 0.15"
3.01333333333333,0.0811351566399486,0.15,"p0 = 0.15"
3.02666666666667,0.0809730484888558,0.15,"p0 = 0.15"
3.04,0.080811264230065,0.15,"p0 = 0.15"
3.05333333333333,0.0806498032164388,0.15,"p0 = 0.15"
3.06666666666667,0.080488664802133,0.15,"p0 = 0.15"
3.08,0.0803278483425938,0.15,"p0 = 0.15"
3.09333333333333,0.080167353194555,0.15,"p0 = 0.15"
3.10666666666667,0.0800071787160359,0.15,"p0 = 0.15"
3.12,0.0798473242663384,0.15,"p0 = 0.15"
3.13333333333333,0.0796877892060443,0.15,"p0 = 0.15"
3.14666666666667,0.0795285728970134,0.15,"p0 = 0.15"
3.16,0.0793696747023801,0.15,"p0 = 0.15"
3.17333333333333,0.0792110939865514,0.15,"p0 = 0.15"
3.18666666666667,0.0790528301152042,0.15,"p0 = 0.15"
3.2,0.0788948824552829,0.15,"p0 = 0.15"
3.21333333333333,0.0787372503749967,0.15,"p0 = 0.15"
3.22666666666667,0.0785799332438169,0.15,"p0 = 0.15"
3.24,0.0784229304324749,0.15,"p0 = 0.15"
3.25333333333333,0.0782662413129592,0.15,"p0 = 0.15"
3.26666666666667,0.078109865258513,0.15,"p0 = 0.15"
3.28,0.0779538016436321,0.15,"p0 = 0.15"
3.29333333333333,0.0777980498440617,0.15,"p0 = 0.15"
3.30666666666667,0.0776426092367943,0.15,"p0 = 0.15"
3.32,0.0774874792000675,0.15,"p0 = 0.15"
3.33333333333333,0.0773326591133607,0.15,"p0 = 0.15"
3.34666666666667,0.0771781483573936,0.15,"p0 = 0.15"
3.36,0.0770239463141228,0.15,"p0 = 0.15"
3.37333333333333,0.0768700523667399,0.15,"p0 = 0.15"
3.38666666666667,0.0767164658996689,0.15,"p0 = 0.15"
3.4,0.0765631862985639,0.15,"p0 = 0.15"
3.41333333333333,0.0764102129503061,0.15,"p0 = 0.15"
3.42666666666667,0.0762575452430021,0.15,"p0 = 0.15"
3.44,0.0761051825659806,0.15,"p0 = 0.15"
3.45333333333333,0.0759531243097909,0.15,"p0 = 0.15"
3.46666666666667,0.0758013698661998,0.15,"p0 = 0.15"
3.48,0.0756499186281891,0.15,"p0 = 0.15"
3.49333333333333,0.0754987699899538,0.15,"p0 = 0.15"
3.50666666666667,0.0753479233468992,0.15,"p0 = 0.15"
3.52,0.0751973780956384,0.15,"p0 = 0.15"
3.53333333333333,0.0750471336339903,0.15,"p0 = 0.15"
3.54666666666667,0.0748971893609767,0.15,"p0 = 0.15"
3.56,0.0747475446768205,0.15,"p0 = 0.15"
3.57333333333333,0.0745981989829426,0.15,"p0 = 0.15"
3.58666666666667,0.0744491516819601,0.15,"p0 = 0.15"
3.6,0.0743004021776837,0.15,"p0 = 0.15"
3.61333333333333,0.074151949875115,0.15,"p0 = 0.15"
3.62666666666667,0.0740037941804447,0.15,"p0 = 0.15"
3.64,0.0738559345010497,0.15,"p0 = 0.15"
3.65333333333333,0.0737083702454912,0.15,"p0 = 0.15"
3.66666666666667,0.0735611008235121,0.15,"p0 = 0.15"
3.68,0.0734141256460342,0.15,"p0 = 0.15"
3.69333333333333,0.0732674441251569,0.15,"p0 = 0.15"
3.70666666666667,0.0731210556741537,0.15,"p0 = 0.15"
3.72,0.0729749597074707,0.15,"p0 = 0.15"
3.73333333333333,0.0728291556407239,0.15,"p0 = 0.15"
3.74666666666667,0.0726836428906967,0.15,"p0 = 0.15"
3.76,0.072538420875338,0.15,"p0 = 0.15"
3.77333333333333,0.0723934890137596,0.15,"p0 = 0.15"
3.78666666666667,0.0722488467262336,0.15,"p0 = 0.15"
3.8,0.072104493434191,0.15,"p0 = 0.15"
3.81333333333333,0.0719604285602182,0.15,"p0 = 0.15"
3.82666666666667,0.0718166515280556,0.15,"p0 = 0.15"
3.84,0.0716731617625948,0.15,"p0 = 0.15"
3.85333333333333,0.0715299586898768,0.15,"p0 = 0.15"
3.86666666666667,0.0713870417370888,0.15,"p0 = 0.15"
3.88,0.0712444103325629,0.15,"p0 = 0.15"
3.89333333333333,0.0711020639057734,0.15,"p0 = 0.15"
3.90666666666667,0.0709600018873343,0.15,"p0 = 0.15"
