"x","density","case_label","p0","gamma","mu","sigma","facet"
-6.74,0.0652555659636971,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.71333333333333,0.0654990668651102,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.68666666666667,0.0657415431685631,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.66,0.0659829681574979,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.63333333333333,0.0662233149480196,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.60666666666667,0.0664625564898953,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.58,0.0667006655675702,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.55333333333333,0.0669376148012041,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.52666666666667,0.0671733766477232,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.5,0.0674079234018921,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.47333333333333,0.0676412271974009,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.44666666666667,0.0678732600079714,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.42,0.0681039936484786,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.39333333333333,0.0683333997760899,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.36666666666667,0.0685614498914199,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.34,0.0687881153397017,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.31333333333333,0.0690133673119738,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.28666666666667,0.069237176846282,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.26,0.0694595148288971,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.23333333333333,0.069680351995547,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.20666666666667,0.0698996589326634,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.18,0.0701174060786422,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.15333333333333,0.0703335637251187,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.12666666666667,0.0705481020182551,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.1,0.0707609909600419,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.07333333333333,0.0709722004096118,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.04666666666667,0.0711817000845658,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-6.02,0.0713894595623117,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.99333333333333,0.0715954482814137,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.96666666666667,0.0717996355429541,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.94,0.0720019905119046,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.91333333333333,0.0722024822185094,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.88666666666667,0.0724010795596773,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.86,0.0725977513003841,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.83333333333333,0.0727924660750837,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.80666666666667,0.0729851923891288,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.78,0.0731758986201989,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.75333333333333,0.0733645530197371,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.72666666666667,0.0735511237143941,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.7,0.073735578707479,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.67333333333333,0.0739178858804172,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.64666666666667,0.0740980129942142,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.62,0.0742759276909246,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.59333333333333,0.0744515974951274,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.56666666666667,0.0746249898154048,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.54,0.0747960719458263,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.51333333333333,0.0749648110674355,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.48666666666667,0.0751311742497414,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.46,0.0752951284522114,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.43333333333333,0.0754566405257673,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.40666666666667,0.0756156772142821,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.38,0.0757722051560797,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.35333333333333,0.0759261908854336,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.32666666666667,0.0760776008340668,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.3,0.0762264013326513,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.27333333333333,0.0763725586123062,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.24666666666667,0.0765160388060953,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.22,0.0766568079505222,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.19333333333333,0.0767948319870228,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.16666666666667,0.0769300767634557,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.14,0.0770625080355877,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.11333333333333,0.0771920914685764,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.08666666666667,0.0773187926384474,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.06,0.0774425770335668,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.03333333333333,0.0775634100561075,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-5.00666666666667,0.0776812570235093,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.98,0.0777960831699319,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.95333333333333,0.0779078536477009,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.92666666666667,0.0780165335287453,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.9,0.0781220878060262,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.87333333333333,0.0782244813949565,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.84666666666667,0.0783236791348112,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.82,0.0784196457901262,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.79333333333333,0.0785123460520872,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.76666666666667,0.0786017445399065,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.74,0.0786878058021872,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.71333333333333,0.0787704943182756,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.68666666666667,0.0788497744995995,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.66,0.0789256106909924,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.63333333333333,0.0789979671720039,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.60666666666667,0.0790668081581939,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.58,0.0791320978024119,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.55333333333333,0.0791938001960592,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.52666666666667,0.0792518793703347,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.5,0.0793062992974625,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.47333333333333,0.0793570238919018,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.44666666666667,0.0794040170115378,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.42,0.0794472424588529,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.39333333333333,0.0794866639820779,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.36666666666667,0.0795222452763234,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.34,0.0795539499846886,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.31333333333333,0.0795817416993491,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.28666666666667,0.0796055839626221,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.26,0.0796254402680081,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.23333333333333,0.0796412740612097,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.20666666666667,0.0796530487411253,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.18,0.079660727660818,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.15333333333333,0.0796642741284597,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.12666666666667,0.0796636514082482,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.1,0.0796588227212982,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.07333333333333,0.0796497512465042,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.04666666666667,0.0796364001213767,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-4.02,0.0796187324428488,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.99333333333333,0.0795967112680541,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.96666666666667,0.0795702996150748,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.94,0.0795394604636596,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.91333333333333,0.0795041567559106,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.88666666666666,0.0794643513969389,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.86,0.0794200072554877,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.83333333333333,0.0793710871645231,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.80666666666666,0.079317553921792,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.78,0.0792593702903452,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.75333333333333,0.0791964989990268,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.72666666666667,0.0791289027429288,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.7,0.0790565441838099,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.67333333333333,0.0789793859504775,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.64666666666667,0.0788973906391346,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.62,0.0788105208136882,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.59333333333333,0.0787187390060204,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.56666666666667,0.078622007716221,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.54,0.0785202894127815,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.51333333333333,0.0784135465327495,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.48666666666667,0.0783017414818432,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.46,0.0781848366345254,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.43333333333333,0.0780627943340362,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.40666666666667,0.0779355768923848,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.38,0.0778031465902987,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.35333333333333,0.0776654656771306,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.32666666666667,0.0775224963707218,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.3,0.0773742008572224,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.27333333333333,0.0772205412908674,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.24666666666667,0.0770614797937082,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.22,0.0768969784552982,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.19333333333333,0.0767269993323344,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.16666666666667,0.0765515044482514,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.14,0.0763704557927696,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.11333333333333,0.0761838153213965,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.08666666666667,0.0759915449548802,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.06,0.075793606578615,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.03333333333333,0.0755899620419987,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-3.00666666666667,0.0753805731577412,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.98,0.0751654017011237,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.95333333333333,0.0749444094092078,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.92666666666667,0.0747175579799953,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.9,0.0744848090715367,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.87333333333333,0.0742461243009891,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.84666666666667,0.0740014652436226,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.82,0.0737507934317747,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.79333333333333,0.0734940703537529,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.76666666666667,0.0732312574526846,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.74,0.0729623161253136,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.71333333333333,0.0726872077207441,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.68666666666667,0.0724058935391299,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.66,0.0721183348303105,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.63333333333333,0.0718244927923922,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.60666666666667,0.0715243285702745,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.58,0.0712178032541213,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.55333333333333,0.0709048778777772,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.52666666666667,0.0705855134171266,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.5,0.0702596707883987,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.47333333333333,0.06993134556679,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.44666666666667,0.0696045546172599,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.42,0.0692792907701161,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.39333333333333,0.0689555468891706,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.36666666666667,0.0686333158715827,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.34,0.0683125906477036,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.31333333333333,0.0679933641809212,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.28666666666667,0.0676756294675057,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.26,0.0673593795364556,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.23333333333333,0.0670446074493455,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.20666666666667,0.0667313063001732,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.18,0.0664194692152084,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.15333333333333,0.0661090893528419,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.12666666666667,0.0658001599034356,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
-2.1,0.0654926740891731,"case_B",0.6,-0.704555867769779,-2.5,2,"case_B
p0=0.60, gamma=-0.705, mu=-2.50, sigma=2.00"
