"x","cdf","gamma","gamma_label","p0"
0.76,0.74647446516058,0,"gamma = 0.000",0.6
0.773333333333333,0.748494578213161,0,"gamma = 0.000",0.6
0.786666666666667,0.750498594832899,0,"gamma = 0.000",0.6
0.800000000000001,0.752486643277544,0,"gamma = 0.000",0.6
0.813333333333334,0.754458850782873,0,"gamma = 0.000",0.6
0.826666666666668,0.756415343570841,0,"gamma = 0.000",0.6
0.84,0.758356246857654,0,"gamma = 0.000",0.6
0.853333333333333,0.760281684861785,0,"gamma = 0.000",0.6
0.866666666666667,0.762191780811922,0,"gamma = 0.000",0.6
0.880000000000001,0.76408665695486,0,"gamma = 0.000",0.6
0.893333333333334,0.765966434563317,0,"gamma = 0.000",0.6
0.906666666666668,0.767831233943703,0,"gamma = 0.000",0.6
0.92,0.769681174443814,0,"gamma = 0.000",0.6
0.933333333333334,0.771516374460474,0,"gamma = 0.000",0.6
0.946666666666667,0.77333695144711,0,"gamma = 0.000",0.6
0.960000000000001,0.775143021921271,0,"gamma = 0.000",0.6
0.973333333333334,0.776934701472084,0,"gamma = 0.000",0.6
0.986666666666666,0.77871210476765,0,"gamma = 0.000",0.6
1,0.780475345562389,0,"gamma = 0.000",0.6
1.01333333333333,0.782224536704313,0,"gamma = 0.000",0.6
1.02666666666667,0.783959790142252,0,"gamma = 0.000",0.6
1.04,0.785681216933018,0,"gamma = 0.000",0.6
1.05333333333333,0.787388927248513,0,"gamma = 0.000",0.6
1.06666666666667,0.78908303038278,0,"gamma = 0.000",0.6
1.08,0.790763634759,0,"gamma = 0.000",0.6
1.09333333333333,0.792430847936424,0,"gamma = 0.000",0.6
1.10666666666667,0.794084776617266,0,"gamma = 0.000",0.6
1.12,0.795725526653525,0,"gamma = 0.000",0.6
1.13333333333333,0.797353203053764,0,"gamma = 0.000",0.6
1.14666666666667,0.798967909989829,0,"gamma = 0.000",0.6
1.16,0.800569750803513,0,"gamma = 0.000",0.6
1.17333333333333,0.802158828013177,0,"gamma = 0.000",0.6
1.18666666666667,0.803735243320304,0,"gamma = 0.000",0.6
1.2,0.805299097616011,0,"gamma = 0.000",0.6
1.21333333333333,0.806850490987508,0,"gamma = 0.000",0.6
1.22666666666667,0.808389522724499,0,"gamma = 0.000",0.6
1.24,0.809916291325542,0,"gamma = 0.000",0.6
1.25333333333333,0.811430894504348,0,"gamma = 0.000",0.6
1.26666666666667,0.812933429196036,0,"gamma = 0.000",0.6
1.28,0.814423991563341,0,"gamma = 0.000",0.6
1.29333333333333,0.815902677002763,0,"gamma = 0.000",0.6
1.30666666666667,0.817369580150674,0,"gamma = 0.000",0.6
1.32,0.818824794889377,0,"gamma = 0.000",0.6
1.33333333333333,0.820268414353111,0,"gamma = 0.000",0.6
1.34666666666667,0.821700530934016,0,"gamma = 0.000",0.6
1.36,0.823121236288041,0,"gamma = 0.000",0.6
1.37333333333333,0.824530621340813,0,"gamma = 0.000",0.6
1.38666666666667,0.825928776293457,0,"gamma = 0.000",0.6
1.4,0.827315790628368,0,"gamma = 0.000",0.6
1.41333333333333,0.828691753114936,0,"gamma = 0.000",0.6
1.42666666666667,0.83005675181523,0,"gamma = 0.000",0.6
1.44,0.831410874089633,0,"gamma = 0.000",0.6
1.45333333333333,0.832754206602432,0,"gamma = 0.000",0.6
1.46666666666667,0.834086835327367,0,"gamma = 0.000",0.6
1.48,0.835408845553132,0,"gamma = 0.000",0.6
1.49333333333333,0.836720321888831,0,"gamma = 0.000",0.6
1.50666666666667,0.838021348269398,0,"gamma = 0.000",0.6
1.52,0.839312007960966,0,"gamma = 0.000",0.6
1.53333333333333,0.840592383566194,0,"gamma = 0.000",0.6
1.54666666666667,0.84186255702956,0,"gamma = 0.000",0.6
1.56,0.843122609642598,0,"gamma = 0.000",0.6
1.57333333333333,0.844372622049105,0,"gamma = 0.000",0.6
1.58666666666667,0.845612674250303,0,"gamma = 0.000",0.6
1.6,0.846842845609955,0,"gamma = 0.000",0.6
1.61333333333333,0.848063214859448,0,"gamma = 0.000",0.6
1.62666666666667,0.849273860102832,0,"gamma = 0.000",0.6
1.64,0.850474858821813,0,"gamma = 0.000",0.6
1.65333333333333,0.851666287880722,0,"gamma = 0.000",0.6
1.66666666666667,0.852848223531423,0,"gamma = 0.000",0.6
1.68,0.854020741418203,0,"gamma = 0.000",0.6
1.69333333333333,0.855183916582605,0,"gamma = 0.000",0.6
1.70666666666667,0.856337823468238,0,"gamma = 0.000",0.6
1.72,0.857482535925536,0,"gamma = 0.000",0.6
1.73333333333333,0.858618127216488,0,"gamma = 0.000",0.6
1.74666666666667,0.859744670019323,0,"gamma = 0.000",0.6
1.76,0.860862236433165,0,"gamma = 0.000",0.6
1.77333333333333,0.861970897982646,0,"gamma = 0.000",0.6
1.78666666666667,0.863070725622485,0,"gamma = 0.000",0.6
1.8,0.864161789742024,0,"gamma = 0.000",0.6
1.81333333333333,0.865244160169741,0,"gamma = 0.000",0.6
1.82666666666667,0.866317906177712,0,"gamma = 0.000",0.6
1.84,0.867383096486048,0,"gamma = 0.000",0.6
1.85333333333333,0.868439799267293,0,"gamma = 0.000",0.6
1.86666666666667,0.869488082150784,0,"gamma = 0.000",0.6
1.88,0.870528012226985,0,"gamma = 0.000",0.6
1.89333333333333,0.871559656051776,0,"gamma = 0.000",0.6
1.90666666666667,0.872583079650712,0,"gamma = 0.000",0.6
1.92,0.873598348523255,0,"gamma = 0.000",0.6
1.93333333333333,0.874605527646958,0,"gamma = 0.000",0.6
1.94666666666667,0.875604681481629,0,"gamma = 0.000",0.6
1.96,0.876595873973454,0,"gamma = 0.000",0.6
1.97333333333333,0.877579168559092,0,"gamma = 0.000",0.6
1.98666666666667,0.878554628169731,0,"gamma = 0.000",0.6
2,0.879522315235119,0,"gamma = 0.000",0.6
2.01333333333333,0.88048229168756,0,"gamma = 0.000",0.6
2.02666666666667,0.881434618965872,0,"gamma = 0.000",0.6
2.04,0.882379358019329,0,"gamma = 0.000",0.6
2.05333333333333,0.88331656931155,0,"gamma = 0.000",0.6
2.06666666666667,0.88424631282438,0,"gamma = 0.000",0.6
2.08,0.885168648061719,0,"gamma = 0.000",0.6
2.09333333333333,0.886083634053339,0,"gamma = 0.000",0.6
2.10666666666667,0.886991329358655,0,"gamma = 0.000",0.6
2.12,0.887891792070475,0,"gamma = 0.000",0.6
2.13333333333333,0.888785079818722,0,"gamma = 0.000",0.6
2.14666666666667,0.889671249774116,0,"gamma = 0.000",0.6
2.16,0.890550358651837,0,"gamma = 0.000",0.6
2.17333333333333,0.891422462715152,0,"gamma = 0.000",0.6
2.18666666666667,0.89228761777902,0,"gamma = 0.000",0.6
2.2,0.89314587921366,0,"gamma = 0.000",0.6
2.21333333333333,0.893997301948096,0,"gamma = 0.000",0.6
2.22666666666667,0.894841940473675,0,"gamma = 0.000",0.6
2.24,0.895679848847551,0,"gamma = 0.000",0.6
2.25333333333333,0.896511080696144,0,"gamma = 0.000",0.6
2.26666666666667,0.897335689218578,0,"gamma = 0.000",0.6
2.28,0.898153727190079,0,"gamma = 0.000",0.6
2.29333333333333,0.898965246965356,0,"gamma = 0.000",0.6
2.30666666666667,0.899770300481953,0,"gamma = 0.000",0.6
2.32,0.900568939263568,0,"gamma = 0.000",0.6
2.33333333333333,0.901361214423357,0,"gamma = 0.000",0.6
2.34666666666667,0.902147176667201,0,"gamma = 0.000",0.6
2.36,0.902926876296951,0,"gamma = 0.000",0.6
2.37333333333333,0.903700363213649,0,"gamma = 0.000",0.6
2.38666666666667,0.904467686920723,0,"gamma = 0.000",0.6
2.4,0.905228896527151,0,"gamma = 0.000",0.6
2.41333333333333,0.905984040750609,0,"gamma = 0.000",0.6
2.42666666666667,0.906733167920583,0,"gamma = 0.000",0.6
2.44,0.90747632598147,0,"gamma = 0.000",0.6
2.45333333333333,0.908213562495637,0,"gamma = 0.000",0.6
2.46666666666667,0.908944924646475,0,"gamma = 0.000",0.6
2.48,0.90967045924141,0,"gamma = 0.000",0.6
2.49333333333333,0.910390212714903,0,"gamma = 0.000",0.6
2.50666666666667,0.911104231131424,0,"gamma = 0.000",0.6
2.52,0.911812560188394,0,"gamma = 0.000",0.6
2.53333333333333,0.912515245219114,0,"gamma = 0.000",0.6
2.54666666666667,0.913212331195667,0,"gamma = 0.000",0.6
2.56,0.913903862731793,0,"gamma = 0.000",0.6
2.57333333333333,0.914589884085746,0,"gamma = 0.000",0.6
2.58666666666667,0.915270439163127,0,"gamma = 0.000",0.6
2.6,0.915945571519694,0,"gamma = 0.000",0.6
2.61333333333333,0.916615324364147,0,"gamma = 0.000",0.6
2.62666666666667,0.917279740560898,0,"gamma = 0.000",0.6
2.64,0.917938862632809,0,"gamma = 0.000",0.6
2.65333333333333,0.918592732763919,0,"gamma = 0.000",0.6
2.66666666666667,0.919241392802138,0,"gamma = 0.000",0.6
2.68,0.919884884261931,0,"gamma = 0.000",0.6
2.69333333333333,0.92052324832697,0,"gamma = 0.000",0.6
2.70666666666667,0.921156525852775,0,"gamma = 0.000",0.6
2.72,0.921784757369322,0,"gamma = 0.000",0.6
2.73333333333333,0.922407983083643,0,"gamma = 0.000",0.6
2.74666666666667,0.923026242882397,0,"gamma = 0.000",0.6
2.76,0.923639576334422,0,"gamma = 0.000",0.6
2.77333333333333,0.924248022693267,0,"gamma = 0.000",0.6
2.78666666666667,0.924851620899708,0,"gamma = 0.000",0.6
2.8,0.925450409584236,0,"gamma = 0.000",0.6
2.81333333333333,0.926044427069531,0,"gamma = 0.000",0.6
2.82666666666667,0.926633711372915,0,"gamma = 0.000",0.6
2.84,0.927218300208784,0,"gamma = 0.000",0.6
2.85333333333333,0.927798230991024,0,"gamma = 0.000",0.6
2.86666666666667,0.928373540835403,0,"gamma = 0.000",0.6
2.88,0.928944266561946,0,"gamma = 0.000",0.6
2.89333333333333,0.929510444697296,0,"gamma = 0.000",0.6
2.90666666666667,0.930072111477045,0,"gamma = 0.000",0.6
2.92,0.930629302848061,0,"gamma = 0.000",0.6
2.93333333333333,0.93118205447078,0,"gamma = 0.000",0.6
2.94666666666667,0.931730401721495,0,"gamma = 0.000",0.6
2.96,0.932274379694618,0,"gamma = 0.000",0.6
2.97333333333333,0.932814023204924,0,"gamma = 0.000",0.6
2.98666666666667,0.933349366789783,0,"gamma = 0.000",0.6
3,0.933880444711365,0,"gamma = 0.000",0.6
3.01333333333333,0.934407290958841,0,"gamma = 0.000",0.6
3.02666666666667,0.934929939250549,0,"gamma = 0.000",0.6
3.04,0.935448423036158,0,"gamma = 0.000",0.6
3.05333333333333,0.935962775498808,0,"gamma = 0.000",0.6
3.06666666666667,0.936473029557232,0,"gamma = 0.000",0.6
3.08,0.936979217867863,0,"gamma = 0.000",0.6
3.09333333333333,0.937481372826927,0,"gamma = 0.000",0.6
3.10666666666667,0.937979526572512,0,"gamma = 0.000",0.6
3.12,0.938473710986628,0,"gamma = 0.000",0.6
3.13333333333333,0.938963957697246,0,"gamma = 0.000",0.6
3.14666666666667,0.939450298080324,0,"gamma = 0.000",0.6
3.16,0.93993276326181,0,"gamma = 0.000",0.6
3.17333333333333,0.940411384119642,0,"gamma = 0.000",0.6
3.18666666666667,0.940886191285719,0,"gamma = 0.000",0.6
3.2,0.94135721514786,0,"gamma = 0.000",0.6
3.21333333333333,0.941824485851754,0,"gamma = 0.000",0.6
3.22666666666667,0.942288033302885,0,"gamma = 0.000",0.6
3.24,0.942747887168448,0,"gamma = 0.000",0.6
3.25333333333333,0.943204076879248,0,"gamma = 0.000",0.6
3.26666666666667,0.943656631631582,0,"gamma = 0.000",0.6
3.28,0.944105580389108,0,"gamma = 0.000",0.6
3.29333333333333,0.944550951884701,0,"gamma = 0.000",0.6
3.30666666666667,0.944992774622288,0,"gamma = 0.000",0.6
3.32,0.945431076878674,0,"gamma = 0.000",0.6
3.33333333333333,0.945865886705355,0,"gamma = 0.000",0.6
3.34666666666667,0.946297231930307,0,"gamma = 0.000",0.6
3.36,0.946725140159772,0,"gamma = 0.000",0.6
3.37333333333333,0.947149638780022,0,"gamma = 0.000",0.6
3.38666666666667,0.947570754959115,0,"gamma = 0.000",0.6
3.4,0.94798851564863,0,"gamma = 0.000",0.6
3.41333333333333,0.948402947585392,0,"gamma = 0.000",0.6
3.42666666666667,0.948814077293189,0,"gamma = 0.000",0.6
3.44,0.94922193108446,0,"gamma = 0.000",0.6
3.45333333333333,0.949626535061989,0,"gamma = 0.000",0.6
3.46666666666667,0.950027915120567,0,"gamma = 0.000",0.6
3.48,0.950426096948656,0,"gamma = 0.000",0.6
3.49333333333333,0.950821106030028,0,"gamma = 0.000",0.6
3.50666666666667,0.9512129676454,0,"gamma = 0.000",0.6
3.52,0.951601706874049,0,"gamma = 0.000",0.6
3.53333333333333,0.951987348595417,0,"gamma = 0.000",0.6
3.54666666666667,0.952369917490708,0,"gamma = 0.000",0.6
3.56,0.952749438044459,0,"gamma = 0.000",0.6
3.57333333333333,0.953125934546118,0,"gamma = 0.000",0.6
3.58666666666667,0.953499431091588,0,"gamma = 0.000",0.6
3.6,0.953869951584775,0,"gamma = 0.000",0.6
3.61333333333333,0.954237519739118,0,"gamma = 0.000",0.6
3.62666666666667,0.954602159079104,0,"gamma = 0.000",0.6
3.64,0.954963892941775,0,"gamma = 0.000",0.6
3.65333333333333,0.955322744478223,0,"gamma = 0.000",0.6
3.66666666666667,0.955678736655067,0,"gamma = 0.000",0.6
3.68,0.956031892255928,0,"gamma = 0.000",0.6
3.69333333333333,0.956382233882886,0,"gamma = 0.000",0.6
3.70666666666667,0.956729783957924,0,"gamma = 0.000",0.6
3.72,0.957074564724366,0,"gamma = 0.000",0.6
3.73333333333333,0.957416598248299,0,"gamma = 0.000",0.6
3.74666666666667,0.957755906419984,0,"gamma = 0.000",0.6
3.76,0.958092510955261,0,"gamma = 0.000",0.6
3.77333333333333,0.958426433396934,0,"gamma = 0.000",0.6
3.78666666666667,0.958757695116155,0,"gamma = 0.000",0.6
3.8,0.959086317313785,0,"gamma = 0.000",0.6
3.81333333333333,0.959412321021758,0,"gamma = 0.000",0.6
3.82666666666667,0.959735727104423,0,"gamma = 0.000",0.6
3.84,0.960056556259879,0,"gamma = 0.000",0.6
3.85333333333333,0.960374829021301,0,"gamma = 0.000",0.6
3.86666666666667,0.960690565758255,0,"gamma = 0.000",0.6
3.88,0.961003786678001,0,"gamma = 0.000",0.6
3.89333333333333,0.961314511826782,0,"gamma = 0.000",0.6
3.90666666666667,0.961622761091117,0,"gamma = 0.000",0.6
3.92,0.961928554199061,0,"gamma = 0.000",0.6
3.93333333333333,0.962231910721479,0,"gamma = 0.000",0.6
3.94666666666667,0.962532850073292,0,"gamma = 0.000",0.6
3.96,0.96283139151472,0,"gamma = 0.000",0.6
3.97333333333333,0.963127554152519,0,"gamma = 0.000",0.6
3.98666666666667,0.963421356941198,0,"gamma = 0.000",0.6
4,0.963712818684235,0,"gamma = 0.000",0.6
4.01333333333333,0.964001958035282,0,"gamma = 0.000",0.6
4.02666666666667,0.964288793499356,0,"gamma = 0.000",0.6
4.04,0.964573343434024,0,"gamma = 0.000",0.6
4.05333333333333,0.96485562605058,0,"gamma = 0.000",0.6
4.06666666666667,0.965135659415208,0,"gamma = 0.000",0.6
4.08,0.965413461450137,0,"gamma = 0.000",0.6
4.09333333333333,0.965689049934793,0,"gamma = 0.000",0.6
4.10666666666667,0.965962442506934,0,"gamma = 0.000",0.6
4.12,0.966233656663778,0,"gamma = 0.000",0.6
4.13333333333333,0.966502709763122,0,"gamma = 0.000",0.6
4.14666666666667,0.966769619024457,0,"gamma = 0.000",0.6
4.16,0.967034401530067,0,"gamma = 0.000",0.6
4.17333333333333,0.967297074226123,0,"gamma = 0.000",0.6
4.18666666666667,0.967557653923766,0,"gamma = 0.000",0.6
4.2,0.967816157300187,0,"gamma = 0.000",0.6
4.21333333333333,0.96807260089969,0,"gamma = 0.000",0.6
4.22666666666667,0.968327001134752,0,"gamma = 0.000",0.6
4.24,0.968579374287076,0,"gamma = 0.000",0.6
4.25333333333333,0.96882973650863,0,"gamma = 0.000",0.6
4.26666666666667,0.96907810382268,0,"gamma = 0.000",0.6
4.28,0.969324492124821,0,"gamma = 0.000",0.6
4.29333333333333,0.969568917183986,0,"gamma = 0.000",0.6
4.30666666666667,0.969811394643465,0,"gamma = 0.000",0.6
4.32,0.970051940021896,0,"gamma = 0.000",0.6
4.33333333333333,0.970290568714266,0,"gamma = 0.000",0.6
4.34666666666667,0.970527295992894,0,"gamma = 0.000",0.6
4.36,0.970762137008404,0,"gamma = 0.000",0.6
4.37333333333333,0.970995106790704,0,"gamma = 0.000",0.6
4.38666666666667,0.971226220249937,0,"gamma = 0.000",0.6
4.4,0.971455492177446,0,"gamma = 0.000",0.6
4.41333333333333,0.97168293724671,0,"gamma = 0.000",0.6
4.42666666666667,0.971908570014292,0,"gamma = 0.000",0.6
4.44,0.972132404920767,0,"gamma = 0.000",0.6
4.45333333333333,0.972354456291645,0,"gamma = 0.000",0.6
4.46666666666667,0.972574738338289,0,"gamma = 0.000",0.6
4.48,0.972793265158825,0,"gamma = 0.000",0.6
4.49333333333333,0.973010050739045,0,"gamma = 0.000",0.6
4.50666666666667,0.9732251089533,0,"gamma = 0.000",0.6
4.52,0.973438453565388,0,"gamma = 0.000",0.6
4.53333333333333,0.973650098229439,0,"gamma = 0.000",0.6
4.54666666666667,0.973860056490782,0,"gamma = 0.000",0.6
4.56,0.974068341786818,0,"gamma = 0.000",0.6
4.57333333333333,0.974274967447876,0,"gamma = 0.000",0.6
4.58666666666667,0.974479946698071,0,"gamma = 0.000",0.6
4.6,0.974683292656144,0,"gamma = 0.000",0.6
4.61333333333333,0.974885018336305,0,"gamma = 0.000",0.6
4.62666666666667,0.975085136649067,0,"gamma = 0.000",0.6
4.64,0.97528366040207,0,"gamma = 0.000",0.6
4.65333333333333,0.975480602300902,0,"gamma = 0.000",0.6
4.66666666666667,0.975675974949913,0,"gamma = 0.000",0.6
4.68,0.975869790853017,0,"gamma = 0.000",0.6
4.69333333333333,0.9760620624145,0,"gamma = 0.000",0.6
4.70666666666667,0.976252801939806,0,"gamma = 0.000",0.6
4.72,0.976442021636331,0,"gamma = 0.000",0.6
4.73333333333333,0.9766297336142,0,"gamma = 0.000",0.6
4.74666666666667,0.976815949887042,0,"gamma = 0.000",0.6
4.76,0.977000682372764,0,"gamma = 0.000",0.6
4.77333333333333,0.977183942894308,0,"gamma = 0.000",0.6
4.78666666666667,0.977365743180408,0,"gamma = 0.000",0.6
4.8,0.977546094866346,0,"gamma = 0.000",0.6
4.81333333333333,0.977725009494692,0,"gamma = 0.000",0.6
4.82666666666667,0.977902498516042,0,"gamma = 0.000",0.6
4.84,0.978078573289754,0,"gamma = 0.000",0.6
4.85333333333333,0.978253245084675,0,"gamma = 0.000",0.6
4.86666666666667,0.978426525079858,0,"gamma = 0.000",0.6
4.88,0.978598424365282,0,"gamma = 0.000",0.6
4.89333333333333,0.97876895394256,0,"gamma = 0.000",0.6
4.90666666666667,0.978938124725644,0,"gamma = 0.000",0.6
4.92,0.979105947541522,0,"gamma = 0.000",0.6
4.93333333333333,0.97927243313091,0,"gamma = 0.000",0.6
4.94666666666667,0.979437592148943,0,"gamma = 0.000",0.6
4.96,0.979601435165855,0,"gamma = 0.000",0.6
4.97333333333333,0.979763972667656,0,"gamma = 0.000",0.6
4.98666666666667,0.979925215056799,0,"gamma = 0.000",0.6
5,0.980085172652854,0,"gamma = 0.000",0.6
5.01333333333333,0.980243855693162,0,"gamma = 0.000",0.6
5.02666666666667,0.98040127433349,0,"gamma = 0.000",0.6
5.04,0.980557438648686,0,"gamma = 0.000",0.6
5.05333333333333,0.980712358633319,0,"gamma = 0.000",0.6
5.06666666666667,0.980866044202321,0,"gamma = 0.000",0.6
5.08,0.98101850519162,0,"gamma = 0.000",0.6
5.09333333333333,0.981169751358773,0,"gamma = 0.000",0.6
5.10666666666667,0.981319792383586,0,"gamma = 0.000",0.6
5.12,0.981468637868735,0,"gamma = 0.000",0.6
5.13333333333333,0.981616297340382,0,"gamma = 0.000",0.6
5.14666666666667,0.981762780248784,0,"gamma = 0.000",0.6
5.16,0.981908095968897,0,"gamma = 0.000",0.6
5.17333333333333,0.982052253800977,0,"gamma = 0.000",0.6
5.18666666666667,0.982195262971173,0,"gamma = 0.000",0.6
5.2,0.982337132632123,0,"gamma = 0.000",0.6
5.21333333333333,0.982477871863532,0,"gamma = 0.000",0.6
5.22666666666667,0.982617489672759,0,"gamma = 0.000",0.6
5.24,0.982755994995392,0,"gamma = 0.000",0.6
5.25333333333333,0.982893396695819,0,"gamma = 0.000",0.6
5.26666666666667,0.983029703567796,0,"gamma = 0.000",0.6
5.28,0.983164924335008,0,"gamma = 0.000",0.6
5.29333333333333,0.983299067651631,0,"gamma = 0.000",0.6
5.30666666666667,0.983432142102883,0,"gamma = 0.000",0.6
5.32,0.983564156205575,0,"gamma = 0.000",0.6
5.33333333333333,0.983695118408654,0,"gamma = 0.000",0.6
5.34666666666667,0.983825037093745,0,"gamma = 0.000",0.6
5.36,0.983953920575689,0,"gamma = 0.000",0.6
5.37333333333333,0.984081777103074,0,"gamma = 0.000",0.6
5.38666666666667,0.984208614858759,0,"gamma = 0.000",0.6
5.4,0.984334441960405,0,"gamma = 0.000",0.6
5.41333333333333,0.98445926646099,0,"gamma = 0.000",0.6
5.42666666666667,0.984583096349323,0,"gamma = 0.000",0.6
5.44,0.98470593955056,0,"gamma = 0.000",0.6
5.45333333333333,0.984827803926709,0,"gamma = 0.000",0.6
5.46666666666667,0.98494869727713,0,"gamma = 0.000",0.6
5.48,0.985068627339039,0,"gamma = 0.000",0.6
5.49333333333333,0.985187601788001,0,"gamma = 0.000",0.6
5.50666666666667,0.985305628238421,0,"gamma = 0.000",0.6
5.52,0.985422714244033,0,"gamma = 0.000",0.6
5.53333333333333,0.985538867298381,0,"gamma = 0.000",0.6
5.54666666666667,0.985654094835301,0,"gamma = 0.000",0.6
5.56,0.985768404229392,0,"gamma = 0.000",0.6
5.57333333333333,0.985881802796497,0,"gamma = 0.000",0.6
5.58666666666667,0.985994297794162,0,"gamma = 0.000",0.6
5.6,0.986105896422105,0,"gamma = 0.000",0.6
5.61333333333334,0.986216605822676,0,"gamma = 0.000",0.6
5.62666666666667,0.986326433081315,0,"gamma = 0.000",0.6
5.64,0.986435385227004,0,"gamma = 0.000",0.6
5.65333333333333,0.986543469232718,0,"gamma = 0.000",0.6
5.66666666666667,0.98665069201587,0,"gamma = 0.000",0.6
5.68,0.986757060438753,0,"gamma = 0.000",0.6
5.69333333333333,0.986862581308985,0,"gamma = 0.000",0.6
5.70666666666667,0.986967261379936,0,"gamma = 0.000",0.6
5.72,0.987071107351167,0,"gamma = 0.000",0.6
5.73333333333333,0.987174125868856,0,"gamma = 0.000",0.6
5.74666666666667,0.987276323526222,0,"gamma = 0.000",0.6
5.76,0.987377706863951,0,"gamma = 0.000",0.6
5.77333333333333,0.98747828237061,0,"gamma = 0.000",0.6
5.78666666666667,0.987578056483067,0,"gamma = 0.000",0.6
5.8,0.9876770355869,0,"gamma = 0.000",0.6
5.81333333333333,0.987775226016803,0,"gamma = 0.000",0.6
5.82666666666667,0.987872634056999,0,"gamma = 0.000",0.6
5.84,0.987969265941635,0,"gamma = 0.000",0.6
5.85333333333333,0.988065127855185,0,"gamma = 0.000",0.6
5.86666666666667,0.988160225932843,0,"gamma = 0.000",0.6
5.88,0.98825456626092,0,"gamma = 0.000",0.6
5.89333333333333,0.988348154877229,0,"gamma = 0.000",0.6
5.90666666666667,0.988440997771473,0,"gamma = 0.000",0.6
5.92,0.988533100885628,0,"gamma = 0.000",0.6
5.93333333333333,0.988624470114326,0,"gamma = 0.000",0.6
5.94666666666667,0.988715111305229,0,"gamma = 0.000",0.6
5.96,0.988805030259403,0,"gamma = 0.000",0.6
5.97333333333333,0.988894232731693,0,"gamma = 0.000",0.6
5.98666666666667,0.988982724431086,0,"gamma = 0.000",0.6
6,0.989070511021083,0,"gamma = 0.000",0.6
6.01333333333333,0.989157598120054,0,"gamma = 0.000",0.6
6.02666666666667,0.989243991301605,0,"gamma = 0.000",0.6
6.04,0.989329696094927,0,"gamma = 0.000",0.6
6.05333333333333,0.989414717985157,0,"gamma = 0.000",0.6
6.06666666666667,0.989499062413725,0,"gamma = 0.000",0.6
6.08,0.989582734778703,0,"gamma = 0.000",0.6
6.09333333333333,0.989665740435151,0,"gamma = 0.000",0.6
6.10666666666667,0.98974808469546,0,"gamma = 0.000",0.6
6.12,0.98982977282969,0,"gamma = 0.000",0.6
6.13333333333333,0.989910810065909,0,"gamma = 0.000",0.6
6.14666666666667,0.989991201590529,0,"gamma = 0.000",0.6
6.16,0.990070952548634,0,"gamma = 0.000",0.6
6.17333333333333,0.990150068044314,0,"gamma = 0.000",0.6
6.18666666666667,0.990228553140986,0,"gamma = 0.000",0.6
6.2,0.990306412861724,0,"gamma = 0.000",0.6
6.21333333333333,0.990383652189576,0,"gamma = 0.000",0.6
6.22666666666667,0.990460276067886,0,"gamma = 0.000",0.6
6.24,0.990536289400608,0,"gamma = 0.000",0.6
6.25333333333333,0.990611697052621,0,"gamma = 0.000",0.6
6.26666666666667,0.990686503850041,0,"gamma = 0.000",0.6
6.28,0.990760714580529,0,"gamma = 0.000",0.6
6.29333333333333,0.990834333993596,0,"gamma = 0.000",0.6
6.30666666666667,0.99090736680091,0,"gamma = 0.000",0.6
6.32,0.990979817676596,0,"gamma = 0.000",0.6
6.33333333333333,0.991051691257534,0,"gamma = 0.000",0.6
6.34666666666667,0.991122992143658,0,"gamma = 0.000",0.6
6.36,0.991193724898249,0,"gamma = 0.000",0.6
6.37333333333333,0.991263894048228,0,"gamma = 0.000",0.6
6.38666666666667,0.991333504084445,0,"gamma = 0.000",0.6
6.4,0.991402559461964,0,"gamma = 0.000",0.6
6.41333333333333,0.991471064600354,0,"gamma = 0.000",0.6
6.42666666666667,0.991539023883968,0,"gamma = 0.000",0.6
6.44,0.991606441662222,0,"gamma = 0.000",0.6
6.45333333333333,0.991673322249878,0,"gamma = 0.000",0.6
6.46666666666667,0.991739669927315,0,"gamma = 0.000",0.6
6.48,0.991805488940808,0,"gamma = 0.000",0.6
6.49333333333333,0.991870783502796,0,"gamma = 0.000",0.6
6.50666666666667,0.991935557792154,0,"gamma = 0.000",0.6
6.52,0.991999815954458,0,"gamma = 0.000",0.6
6.53333333333333,0.992063562102252,0,"gamma = 0.000",0.6
6.54666666666667,0.992126800315312,0,"gamma = 0.000",0.6
6.56,0.992189534640904,0,"gamma = 0.000",0.6
6.57333333333333,0.992251769094047,0,"gamma = 0.000",0.6
6.58666666666667,0.992313507657768,0,"gamma = 0.000",0.6
6.6,0.992374754283355,0,"gamma = 0.000",0.6
6.61333333333334,0.992435512890614,0,"gamma = 0.000",0.6
6.62666666666667,0.992495787368116,0,"gamma = 0.000",0.6
6.64,0.992555581573447,0,"gamma = 0.000",0.6
6.65333333333333,0.992614899333458,0,"gamma = 0.000",0.6
6.66666666666667,0.992673744444506,0,"gamma = 0.000",0.6
6.68,0.992732120672698,0,"gamma = 0.000",0.6
6.69333333333334,0.992790031754132,0,"gamma = 0.000",0.6
6.70666666666667,0.992847481395137,0,"gamma = 0.000",0.6
6.72,0.99290447327251,0,"gamma = 0.000",0.6
6.73333333333333,0.992961011033751,0,"gamma = 0.000",0.6
6.74666666666667,0.993017098297295,0,"gamma = 0.000",0.6
6.76,0.993072738652746,0,"gamma = 0.000",0.6
6.77333333333333,0.993127935661107,0,"gamma = 0.000",0.6
6.78666666666667,0.993182692855005,0,"gamma = 0.000",0.6
6.8,0.993237013738918,0,"gamma = 0.000",0.6
6.81333333333333,0.993290901789402,0,"gamma = 0.000",0.6
