"x","density_true","case_label","facet"
10.2949525052591,0.0265108034539812,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.3111462852292,0.0263479851197492,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.3273400651994,0.0261861667465846,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.3435338451695,0.0260253421932585,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.3597276251396,0.0258655053562503,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.3759214051098,0.025706650169517,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.3921151850799,0.0255487706042636,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.4083089650501,0.0253918606687145,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.4245027450202,0.0252359144078867,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.4406965249903,0.0250809259033648,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.4568903049605,0.024926889273076,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.4730840849306,0.0247737986710679,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.4892778649008,0.0246216482872869,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.5054716448709,0.0244704323473578,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.521665424841,0.0243201451123653,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.5378592048112,0.0241707808786363,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.5540529847813,0.0240223339775239,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.5702467647515,0.0238747987751923,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.5864405447216,0.0237281696724034,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.6026343246917,0.0235824411043047,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.6188281046619,0.0234376075402179,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.635021884632,0.0232936634834295,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.6512156646022,0.0231506034709823,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.6674094445723,0.0230084220734684,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.6836032245424,0.022867113894823,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.6997970045126,0.0227266735721198,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.7159907844827,0.022587095775368,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.7321845644529,0.0224483752073096,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.748378344423,0.0223105066032191,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.7645721243931,0.0221734847307031,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.7807659043633,0.0220373043895023,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.7969596843334,0.0219019604112941,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.8131534643036,0.0217674476594967,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.8293472442737,0.0216337610290738,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.8455410242438,0.0215008954463416,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.861734804214,0.0213688458687756,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.8779285841841,0.0212376072848199,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.8941223641542,0.0211071747136964,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.9103161441244,0.0209775432052168,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.9265099240945,0.0208487078395936,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.9427037040647,0.0207206637272545,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.9588974840348,0.0205934060086562,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.9750912640049,0.0204669298541003,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
10.9912850439751,0.0203412304635497,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.0074788239452,0.0202163030664472,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.0236726039154,0.0200921429215336,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.0398663838855,0.0199687453166683,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.0560601638556,0.0198461055686507,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.0722539438258,0.0197242190230417,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.0884477237959,0.0196030810539878,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.1046415037661,0.0194826870640454,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.1208352837362,0.0193630324840062,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.1370290637063,0.0192441127727238,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.1532228436765,0.0191259234169414,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.1694166236466,0.0190084599311207,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.1856104036168,0.0188917178572715,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.2018041835869,0.0187756927647825,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.217997963557,0.0186603802502534,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.2341917435272,0.0185457759373275,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.2503855234973,0.0184318754765257,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.2665793034674,0.0183186745450817,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.2827730834376,0.0182061688467774,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.2989668634077,0.0180943541117805,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.3151606433779,0.017983226096482,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.331354423348,0.0178727805833354,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.3475482033181,0.0177630133806965,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.3637419832883,0.0176539203226642,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.3799357632584,0.0175454972689229,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.3961295432286,0.0174377401045848,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.4123233231987,0.0173306447400341,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.4285171031688,0.0172242071107716,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.444710883139,0.0171184231772605,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.4609046631091,0.0170132889247733,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.4770984430793,0.0169088003632391,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.4932922230494,0.0168049535270923,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.5094860030195,0.0167017444751221,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.5256797829897,0.0165991692903233,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.5418735629598,0.0164972240797467,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.55806734293,0.0163959049743525,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.5742611229001,0.0162952081288627,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.5904549028702,0.0161951297216152,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.6066486828404,0.0160956659544193,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.6228424628105,0.0159968130524108,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.6390362427807,0.0158985672639096,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.6552300227508,0.0158009248602765,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.6714238027209,0.015703882135772,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.6876175826911,0.0156074354074161,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.7038113626612,0.0155115810148476,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.7200051426313,0.0154163153201861,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.7361989226015,0.0153216347078935,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.7523927025716,0.0152275355846365,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.7685864825418,0.015134014379151,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.7847802625119,0.0150410675421058,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.800974042482,0.0149486915459684,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.8171678224522,0.0148568828848709,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.8333616024223,0.0147656380744768,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.8495553823925,0.0146749536518491,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.8657491623626,0.0145848261753188,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.8819429423327,0.014495252224354,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.8981367223029,0.0144062283994304,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.914330502273,0.0143177513219022,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.9305242822432,0.0142298176338737,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.9467180622133,0.0141424239980722,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.9629118421834,0.0140555670977209,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.9791056221536,0.0139692436364135,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
11.9952994021237,0.0138834503379886,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.0114931820939,0.013798183946406,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.027686962064,0.0137134412256222,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.0438807420341,0.0136292189594687,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.0600745220043,0.0135455139515291,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.0762683019744,0.0134623230250179,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.0924620819446,0.0133796430226605,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.1086558619147,0.0132974708065725,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.1248496418848,0.0132158032581416,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.141043421855,0.0131346372779083,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.1572372018251,0.0130539697854489,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.1734309817952,0.0129737977192583,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.1896247617654,0.0128941180366338,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.2058185417355,0.0128149277135601,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.2220123217057,0.0127362237445937,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.2382061016758,0.0126580031427495,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.2543998816459,0.0125802629393873,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.2705936616161,0.0125030001840988,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.2867874415862,0.0124262119445961,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.3029812215564,0.0123498953066001,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.3191750015265,0.0122740473737301,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.3353687814966,0.0121986652673936,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.3515625614668,0.0121237461266774,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.3677563414369,0.0120492871082387,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.3839501214071,0.0119752853861974,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.4001439013772,0.0119017381520287,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.4163376813473,0.0118286426144568,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.4325314613175,0.0117559959993485,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.4487252412876,0.0116837955496083,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.4649190212578,0.0116120385250736,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.4811128012279,0.0115407222024109,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.497306581198,0.0114698438750121,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.5135003611682,0.011399400852892,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.5296941411383,0.0113293904625861,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.5458879211085,0.0112598100470495,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.5620817010786,0.0111906569655554,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.5782754810487,0.0111219285935956,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.5944692610189,0.0110536223227801,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.610663040989,0.010985735560739,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.6268568209591,0.0109182657310234,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.6430506009293,0.010851210273008,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.6592443808994,0.0107845666417936,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.6754381608696,0.0107183323081111,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.6916319408397,0.0106525047582247,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.7078257208098,0.0105870814938371,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.72401950078,0.0105220600319946,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.7402132807501,0.0104574379049926,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.7564070607203,0.0103932126602823,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.7726008406904,0.0103293818603772,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.7887946206605,0.0102659430827611,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.8049884006307,0.0102028939197956,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.8211821806008,0.0101402319786294,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.837375960571,0.0100779548811066,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.8535697405411,0.0100160602636774,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.8697635205112,0.00995454577730778,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.8859573004814,0.00989340908739039,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.9021510804515,0.0098326478736562,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.9183448604217,0.00977225983008629,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.9345386403918,0.00971224266482434,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.9507324203619,0.00965259410008969,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.9669262003321,0.00959331187209081,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.9831199803022,0.00953439373093946,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
12.9993137602724,0.0094758374405653,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.0155075402425,0.00941764077863099,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.0317013202126,0.00935980153644787,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.0478951001828,0.00930231751889213,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.0640888801529,0.00924518654432148,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.080282660123,0.00918840644449239,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.0964764400932,0.00913197506447779,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.1126702200633,0.00907589026258526,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.1288640000335,0.00902014991027577,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.1450577800036,0.0089647518920829,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.1612515599737,0.00890969410553255,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.1774453399439,0.00885497446106312,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.193639119914,0.00880059088194627,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.2098328998842,0.00874654130420802,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.2260266798543,0.00869282367655051,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.2422204598244,0.00863943596027405,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.2584142397946,0.00858637612919982,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.2746080197647,0.00853364216959297,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.2908017997349,0.00848123208008615,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.306995579705,0.00842914387160357,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.3231893596751,0.00837737556728554,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.3393831396453,0.00832592520241341,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.3555769196154,0.00827479082433502,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.3717706995856,0.00822397049239059,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.3879644795557,0.00817346227783907,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.4041582595258,0.00812326426378494,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.420352039496,0.00807337454510543,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.4365458194661,0.00802379122837828,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.4527395994363,0.00797451243180982,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.4689333794064,0.00792553628516359,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.4851271593765,0.00787686092968933,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.5013209393467,0.00782848451805247,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.5175147193168,0.00778040521426401,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.533708499287,0.00773262119361079,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.5499022792571,0.00768513064258634,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.5660960592272,0.00763793175882193,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.5822898391974,0.0075910227510183,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.5984836191675,0.00754440183887754,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.6146773991376,0.00749806725303564,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.6308711791078,0.00745201723499527,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.6470649590779,0.00740625003705907,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.6632587390481,0.00736076392226329,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.6794525190182,0.00731555716431191,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.6956462989883,0.00727062804751111,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.7118400789585,0.00722597486670413,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.7280338589286,0.00718159592720659,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.7442276388988,0.00713748954474215,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.7604214188689,0.00709365404537859,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.776615198839,0.00705008776546431,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.7928089788092,0.00700678905156516,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.8090027587793,0.00696375626040168,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.8251965387495,0.00692098775878676,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.8413903187196,0.00687848192356365,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.8575840986897,0.00683623714154436,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.8737778786599,0.00679425180944842,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.88997165863,0.00675252433384207,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.9061654386002,0.0067110531310777,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.9223592185703,0.00666983662723388,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.9385529985404,0.0066288732580555,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.9547467785106,0.00658816146889447,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.9709405584807,0.00654769971465072,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
13.9871343384508,0.00650748645971353,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
14.003328118421,0.00646752017790324,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
14.0195218983911,0.0064277993524134,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
14.0357156783613,0.00638832247575313,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
14.0519094583314,0.00634908804968993,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
14.0681032383015,0.00631009458519283,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
14.0842970182717,0.00627134060237587,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
14.1004907982418,0.00623282463044193,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
14.116684578212,0.00619454520762692,"samp_A","samp_A
p0=0.12, gamma=1.300, mu=3.00, sigma=0.70"
