"x","cdf","p0","p0_label"
-2.12,0.0247452931233947,0.15,"p0 = 0.15"
-2.10666666666667,0.0250273349971919,0.15,"p0 = 0.15"
-2.09333333333333,0.0253125915275372,0.15,"p0 = 0.15"
-2.08,0.0256010993544393,0.15,"p0 = 0.15"
-2.06666666666667,0.0258928955355226,0.15,"p0 = 0.15"
-2.05333333333333,0.0261880175507865,0.15,"p0 = 0.15"
-2.04,0.0264865033074201,0.15,"p0 = 0.15"
-2.02666666666667,0.0267883911446709,0.15,"p0 = 0.15"
-2.01333333333333,0.0270937198387695,0.15,"p0 = 0.15"
-2,0.0274025286079102,0.15,"p0 = 0.15"
-1.98666666666667,0.0277148571172883,0.15,"p0 = 0.15"
-1.97333333333333,0.0280307454841952,0.15,"p0 = 0.15"
-1.96,0.0283502342831708,0.15,"p0 = 0.15"
-1.94666666666667,0.0286733645512157,0.15,"p0 = 0.15"
-1.93333333333333,0.029000177793062,0.15,"p0 = 0.15"
-1.92,0.0293307159865042,0.15,"p0 = 0.15"
-1.90666666666667,0.0296650215877915,0.15,"p0 = 0.15"
-1.89333333333333,0.0300031375370806,0.15,"p0 = 0.15"
-1.88,0.0303451072639516,0.15,"p0 = 0.15"
-1.86666666666667,0.0306909746929864,0.15,"p0 = 0.15"
-1.85333333333333,0.0310407842494101,0.15,"p0 = 0.15"
-1.84,0.0313945808647979,0.15,"p0 = 0.15"
-1.82666666666667,0.0317524099828459,0.15,"p0 = 0.15"
-1.81333333333333,0.0321143175652083,0.15,"p0 = 0.15"
-1.8,0.0324803500974011,0.15,"p0 = 0.15"
-1.78666666666667,0.0328505545947726,0.15,"p0 = 0.15"
-1.77333333333333,0.033224978608543,0.15,"p0 = 0.15"
-1.76,0.0336036702319113,0.15,"p0 = 0.15"
-1.74666666666667,0.0339866781062334,0.15,"p0 = 0.15"
-1.73333333333333,0.0343740514272696,0.15,"p0 = 0.15"
-1.72,0.0347658399515033,0.15,"p0 = 0.15"
-1.70666666666667,0.0351620940025326,0.15,"p0 = 0.15"
-1.69333333333333,0.0355628644775337,0.15,"p0 = 0.15"
-1.68,0.0359682028537987,0.15,"p0 = 0.15"
-1.66666666666667,0.0363781611953473,0.15,"p0 = 0.15"
-1.65333333333333,0.0367927921596146,0.15,"p0 = 0.15"
-1.64,0.0372121490042145,0.15,"p0 = 0.15"
-1.62666666666667,0.0376362855937805,0.15,"p0 = 0.15"
-1.61333333333333,0.0380652564068843,0.15,"p0 = 0.15"
-1.6,0.0384991165430334,0.15,"p0 = 0.15"
-1.58666666666667,0.0389379217297485,0.15,"p0 = 0.15"
-1.57333333333333,0.0393817283297213,0.15,"p0 = 0.15"
-1.56,0.0398305933480542,0.15,"p0 = 0.15"
-1.54666666666667,0.0402845744395821,0.15,"p0 = 0.15"
-1.53333333333333,0.0407437299162783,0.15,"p0 = 0.15"
-1.52,0.0412081187547442,0.15,"p0 = 0.15"
-1.50666666666667,0.0416778006037847,0.15,"p0 = 0.15"
-1.49333333333333,0.0421528357920694,0.15,"p0 = 0.15"
-1.48,0.0426332853358826,0.15,"p0 = 0.15"
-1.46666666666667,0.0431192109469595,0.15,"p0 = 0.15"
-1.45333333333333,0.0436106750404131,0.15,"p0 = 0.15"
-1.44,0.0441077407427518,0.15,"p0 = 0.15"
-1.42666666666667,0.0446104718999868,0.15,"p0 = 0.15"
-1.41333333333333,0.0451189330858335,0.15,"p0 = 0.15"
-1.4,0.0456331896100056,0.15,"p0 = 0.15"
-1.38666666666667,0.0461533075266036,0.15,"p0 = 0.15"
-1.37333333333333,0.0466793536425994,0.15,"p0 = 0.15"
-1.36,0.0472113955264173,0.15,"p0 = 0.15"
-1.34666666666667,0.047749501516613,0.15,"p0 = 0.15"
-1.33333333333333,0.0482937407306514,0.15,"p0 = 0.15"
-1.32,0.0488441830737841,0.15,"p0 = 0.15"
-1.30666666666667,0.0494008992480288,0.15,"p0 = 0.15"
-1.29333333333333,0.0499639607612507,0.15,"p0 = 0.15"
-1.28,0.0505334399363471,0.15,"p0 = 0.15"
-1.26666666666667,0.0511094099205372,0.15,"p0 = 0.15"
-1.25333333333333,0.0516919446947576,0.15,"p0 = 0.15"
-1.24,0.0522811190831646,0.15,"p0 = 0.15"
-1.22666666666667,0.0528770087627452,0.15,"p0 = 0.15"
-1.21333333333333,0.0534796902730375,0.15,"p0 = 0.15"
-1.2,0.0540892410259618,0.15,"p0 = 0.15"
-1.18666666666667,0.054705739315764,0.15,"p0 = 0.15"
-1.17333333333333,0.055329264329072,0.15,"p0 = 0.15"
-1.16,0.055959896155067,0.15,"p0 = 0.15"
-1.14666666666667,0.0565977157957706,0.15,"p0 = 0.15"
-1.13333333333333,0.057242805176449,0.15,"p0 = 0.15"
-1.12,0.0578952471561364,0.15,"p0 = 0.15"
-1.10666666666667,0.0585551255382771,0.15,"p0 = 0.15"
-1.09333333333333,0.0592225250814908,0.15,"p0 = 0.15"
-1.08,0.0598975315104585,0.15,"p0 = 0.15"
-1.06666666666667,0.060580231526934,0.15,"p0 = 0.15"
-1.05333333333333,0.0612707128208803,0.15,"p0 = 0.15"
-1.04,0.0619690640817328,0.15,"p0 = 0.15"
-1.02666666666667,0.0626753750097913,0.15,"p0 = 0.15"
-1.01333333333333,0.0633897363277419,0.15,"p0 = 0.15"
-0.999999999999999,0.0641122397923091,0.15,"p0 = 0.15"
-0.986666666666666,0.0648429782060423,0.15,"p0 = 0.15"
-0.973333333333333,0.0655820454292359,0.15,"p0 = 0.15"
-0.96,0.0663295363919848,0.15,"p0 = 0.15"
-0.946666666666666,0.0670855471063782,0.15,"p0 = 0.15"
-0.933333333333333,0.0678501746788316,0.15,"p0 = 0.15"
-0.92,0.06862351732256,0.15,"p0 = 0.15"
-0.906666666666666,0.0694056743701929,0.15,"p0 = 0.15"
-0.893333333333333,0.0701967462865331,0.15,"p0 = 0.15"
-0.88,0.0709968346814609,0.15,"p0 = 0.15"
-0.866666666666666,0.0718060423229858,0.15,"p0 = 0.15"
-0.853333333333333,0.0726244731504463,0.15,"p0 = 0.15"
-0.84,0.0734522322878604,0.15,"p0 = 0.15"
-0.826666666666666,0.0742894260574289,0.15,"p0 = 0.15"
-0.813333333333333,0.0751361619931912,0.15,"p0 = 0.15"
-0.8,0.0759925488548384,0.15,"p0 = 0.15"
-0.786666666666666,0.0768586966416827,0.15,"p0 = 0.15"
-0.773333333333333,0.0777347166067859,0.15,"p0 = 0.15"
-0.76,0.0786207212712503,0.15,"p0 = 0.15"
-0.746666666666666,0.079516824438671,0.15,"p0 = 0.15"
-0.733333333333333,0.0804231412097533,0.15,"p0 = 0.15"
-0.72,0.0813397879970975,0.15,"p0 = 0.15"
-0.706666666666666,0.0822668825401512,0.15,"p0 = 0.15"
-0.693333333333332,0.0832045439203325,0.15,"p0 = 0.15"
-0.68,0.0841528925763256,0.15,"p0 = 0.15"
-0.666666666666666,0.0851120503195506,0.15,"p0 = 0.15"
-0.653333333333332,0.0860821403498096,0.15,"p0 = 0.15"
-0.64,0.0870632872711114,0.15,"p0 = 0.15"
-0.626666666666666,0.0880556171076761,0.15,"p0 = 0.15"
-0.613333333333333,0.0890592573201224,0.15,"p0 = 0.15"
-0.6,0.0900743368218399,0.15,"p0 = 0.15"
-0.586666666666666,0.0911009859955468,0.15,"p0 = 0.15"
-0.573333333333333,0.0921393367100371,0.15,"p0 = 0.15"
-0.56,0.0931895223371193,0.15,"p0 = 0.15"
-0.546666666666666,0.0942516777687465,0.15,"p0 = 0.15"
-0.533333333333333,0.0953259394343434,0.15,"p0 = 0.15"
-0.52,0.0964124453183297,0.15,"p0 = 0.15"
-0.506666666666666,0.0975113349778439,0.15,"p0 = 0.15"
-0.493333333333333,0.0986227495606685,0.15,"p0 = 0.15"
-0.48,0.0997468318233603,0.15,"p0 = 0.15"
-0.466666666666666,0.100883726149586,0.15,"p0 = 0.15"
-0.453333333333333,0.10203357856867,0.15,"p0 = 0.15"
-0.44,0.103196536774347,0.15,"p0 = 0.15"
-0.426666666666666,0.104372750143737,0.15,"p0 = 0.15"
-0.413333333333333,0.10556236975653,0.15,"p0 = 0.15"
-0.399999999999999,0.106765548414392,0.15,"p0 = 0.15"
-0.386666666666666,0.10798244066059,0.15,"p0 = 0.15"
-0.373333333333333,0.109213202799848,0.15,"p0 = 0.15"
-0.359999999999999,0.110457992918415,0.15,"p0 = 0.15"
-0.346666666666666,0.111716970904379,0.15,"p0 = 0.15"
-0.333333333333333,0.112990298468199,0.15,"p0 = 0.15"
-0.319999999999999,0.114278139163476,0.15,"p0 = 0.15"
-0.306666666666666,0.115580658407964,0.15,"p0 = 0.15"
-0.293333333333333,0.116898023504814,0.15,"p0 = 0.15"
-0.279999999999999,0.118230403664066,0.15,"p0 = 0.15"
-0.266666666666667,0.11957797002438,0.15,"p0 = 0.15"
-0.253333333333333,0.120940895675022,0.15,"p0 = 0.15"
-0.239999999999999,0.122319355678094,0.15,"p0 = 0.15"
-0.226666666666667,0.12371352709102,0.15,"p0 = 0.15"
-0.213333333333333,0.125123588989289,0.15,"p0 = 0.15"
-0.199999999999999,0.126549722489458,0.15,"p0 = 0.15"
-0.186666666666667,0.127992110772411,0.15,"p0 = 0.15"
-0.173333333333333,0.129450939106894,0.15,"p0 = 0.15"
-0.159999999999999,0.130926394873308,0.15,"p0 = 0.15"
-0.146666666666667,0.132418667587777,0.15,"p0 = 0.15"
-0.133333333333333,0.133927948926492,0.15,"p0 = 0.15"
-0.119999999999999,0.135454432750332,0.15,"p0 = 0.15"
-0.106666666666666,0.136998315129761,0.15,"p0 = 0.15"
-0.0933333333333328,0.138559794370018,0.15,"p0 = 0.15"
-0.0799999999999992,0.140139071036582,0.15,"p0 = 0.15"
-0.0666666666666664,0.141736347980939,0.15,"p0 = 0.15"
-0.0533333333333328,0.143351830366634,0.15,"p0 = 0.15"
-0.0399999999999991,0.144985725695626,0.15,"p0 = 0.15"
-0.0266666666666664,0.146638243834939,0.15,"p0 = 0.15"
-0.0133333333333328,0.14830959704362,0.15,"p0 = 0.15"
0,0.15,0.15,"p0 = 0.15"
0.0133333333333336,0.151698301132767,0.15,"p0 = 0.15"
0.0266666666666673,0.153393209057607,0.15,"p0 = 0.15"
0.0400000000000009,0.155084730554155,0.15,"p0 = 0.15"
0.0533333333333346,0.156772872388499,0.15,"p0 = 0.15"
0.0666666666666664,0.158457641313207,0.15,"p0 = 0.15"
0.0800000000000001,0.160139044067359,0.15,"p0 = 0.15"
0.0933333333333337,0.161817087376567,0.15,"p0 = 0.15"
0.106666666666667,0.163491777953008,0.15,"p0 = 0.15"
0.120000000000001,0.165163122495445,0.15,"p0 = 0.15"
0.133333333333335,0.166831127689258,0.15,"p0 = 0.15"
0.146666666666667,0.168495800206471,0.15,"p0 = 0.15"
0.16,0.170157146705777,0.15,"p0 = 0.15"
0.173333333333334,0.171815173832563,0.15,"p0 = 0.15"
0.186666666666667,0.17346988821894,0.15,"p0 = 0.15"
0.200000000000001,0.175121296483768,0.15,"p0 = 0.15"
0.213333333333335,0.176769405232682,0.15,"p0 = 0.15"
0.226666666666667,0.178414221058119,0.15,"p0 = 0.15"
0.24,0.180055750539346,0.15,"p0 = 0.15"
0.253333333333334,0.181694000242481,0.15,"p0 = 0.15"
0.266666666666667,0.183328976720525,0.15,"p0 = 0.15"
0.280000000000001,0.184960686513388,0.15,"p0 = 0.15"
0.293333333333333,0.18658913614791,0.15,"p0 = 0.15"
0.306666666666667,0.188214332137893,0.15,"p0 = 0.15"
0.32,0.189836280984121,0.15,"p0 = 0.15"
0.333333333333334,0.191454989174393,0.15,"p0 = 0.15"
0.346666666666668,0.193070463183544,0.15,"p0 = 0.15"
0.360000000000001,0.194682709473472,0.15,"p0 = 0.15"
0.373333333333333,0.196291734493163,0.15,"p0 = 0.15"
0.386666666666667,0.197897544678721,0.15,"p0 = 0.15"
0.4,0.199500146453389,0.15,"p0 = 0.15"
0.413333333333334,0.201099546227574,0.15,"p0 = 0.15"
0.426666666666668,0.20269575039888,0.15,"p0 = 0.15"
0.440000000000001,0.204288765352124,0.15,"p0 = 0.15"
0.453333333333333,0.205878597459369,0.15,"p0 = 0.15"
0.466666666666667,0.207465253079944,0.15,"p0 = 0.15"
0.48,0.209048738560475,0.15,"p0 = 0.15"
0.493333333333334,0.210629060234906,0.15,"p0 = 0.15"
0.506666666666668,0.212206224424525,0.15,"p0 = 0.15"
0.520000000000001,0.213780237437992,0.15,"p0 = 0.15"
0.533333333333333,0.21535110557136,0.15,"p0 = 0.15"
0.546666666666667,0.216918835108104,0.15,"p0 = 0.15"
0.56,0.218483432319144,0.15,"p0 = 0.15"
0.573333333333334,0.220044903462872,0.15,"p0 = 0.15"
0.586666666666668,0.221603254785173,0.15,"p0 = 0.15"
0.600000000000001,0.223158492519456,0.15,"p0 = 0.15"
0.613333333333333,0.224710622886673,0.15,"p0 = 0.15"
0.626666666666667,0.226259652095348,0.15,"p0 = 0.15"
0.640000000000001,0.2278055863416,0.15,"p0 = 0.15"
0.653333333333334,0.229348431809167,0.15,"p0 = 0.15"
0.666666666666668,0.230888194669435,0.15,"p0 = 0.15"
0.68,0.232424881081455,0.15,"p0 = 0.15"
0.693333333333333,0.233958497191976,0.15,"p0 = 0.15"
0.706666666666667,0.235489049135465,0.15,"p0 = 0.15"
0.720000000000001,0.23701654303413,0.15,"p0 = 0.15"
0.733333333333334,0.238540984997951,0.15,"p0 = 0.15"
0.746666666666668,0.240062381124696,0.15,"p0 = 0.15"
0.76,0.241580737499953,0.15,"p0 = 0.15"
0.773333333333333,0.243096060197148,0.15,"p0 = 0.15"
0.786666666666667,0.244608355277575,0.15,"p0 = 0.15"
0.800000000000001,0.246117628790416,0.15,"p0 = 0.15"
0.813333333333334,0.247623886772767,0.15,"p0 = 0.15"
0.826666666666668,0.249127135249662,0.15,"p0 = 0.15"
0.84,0.250627380234096,0.15,"p0 = 0.15"
0.853333333333333,0.252124627727053,0.15,"p0 = 0.15"
0.866666666666667,0.253618883717523,0.15,"p0 = 0.15"
0.880000000000001,0.255110154182533,0.15,"p0 = 0.15"
0.893333333333334,0.256598445087166,0.15,"p0 = 0.15"
0.906666666666668,0.258083762384589,0.15,"p0 = 0.15"
0.92,0.259566112016071,0.15,"p0 = 0.15"
0.933333333333334,0.261045499911015,0.15,"p0 = 0.15"
0.946666666666667,0.262521931986973,0.15,"p0 = 0.15"
0.960000000000001,0.263995414149676,0.15,"p0 = 0.15"
0.973333333333334,0.265465952293054,0.15,"p0 = 0.15"
0.986666666666666,0.266933552299261,0.15,"p0 = 0.15"
1,0.268398220038701,0.15,"p0 = 0.15"
1.01333333333333,0.269859961370045,0.15,"p0 = 0.15"
1.02666666666667,0.271318782140261,0.15,"p0 = 0.15"
1.04,0.272774688184634,0.15,"p0 = 0.15"
1.05333333333333,0.274227685326791,0.15,"p0 = 0.15"
1.06666666666667,0.27567777937872,0.15,"p0 = 0.15"
1.08,0.277124976140802,0.15,"p0 = 0.15"
1.09333333333333,0.278569281401824,0.15,"p0 = 0.15"
1.10666666666667,0.28001070093901,0.15,"p0 = 0.15"
1.12,0.28144924051804,0.15,"p0 = 0.15"
1.13333333333333,0.282884905893074,0.15,"p0 = 0.15"
1.14666666666667,0.284317702806775,0.15,"p0 = 0.15"
1.16,0.285747636990333,0.15,"p0 = 0.15"
1.17333333333333,0.287174714163487,0.15,"p0 = 0.15"
1.18666666666667,0.288598940034547,0.15,"p0 = 0.15"
1.2,0.290020320300419,0.15,"p0 = 0.15"
1.21333333333333,0.291438860646625,0.15,"p0 = 0.15"
1.22666666666667,0.292854566747329,0.15,"p0 = 0.15"
1.24,0.294267444265357,0.15,"p0 = 0.15"
1.25333333333333,0.295677498852221,0.15,"p0 = 0.15"
1.26666666666667,0.297084736148142,0.15,"p0 = 0.15"
1.28,0.29848916178207,0.15,"p0 = 0.15"
1.29333333333333,0.29989078137171,0.15,"p0 = 0.15"
1.30666666666667,0.301289600523541,0.15,"p0 = 0.15"
1.32,0.302685624832844,0.15,"p0 = 0.15"
1.33333333333333,0.304078859883716,0.15,"p0 = 0.15"
1.34666666666667,0.305469311249099,0.15,"p0 = 0.15"
1.36,0.306856984490801,0.15,"p0 = 0.15"
1.37333333333333,0.308241885159517,0.15,"p0 = 0.15"
1.38666666666667,0.309624018794852,0.15,"p0 = 0.15"
1.4,0.311003390925341,0.15,"p0 = 0.15"
1.41333333333333,0.312380007068475,0.15,"p0 = 0.15"
1.42666666666667,0.313753872730721,0.15,"p0 = 0.15"
1.44,0.315124993407542,0.15,"p0 = 0.15"
1.45333333333333,0.316493374583424,0.15,"p0 = 0.15"
1.46666666666667,0.317859021731893,0.15,"p0 = 0.15"
1.48,0.31922194031554,0.15,"p0 = 0.15"
1.49333333333333,0.32058213578604,0.15,"p0 = 0.15"
1.50666666666667,0.321939613584177,0.15,"p0 = 0.15"
1.52,0.323294379139864,0.15,"p0 = 0.15"
1.53333333333333,0.324646437872166,0.15,"p0 = 0.15"
1.54666666666667,0.325995795189319,0.15,"p0 = 0.15"
1.56,0.327342456488754,0.15,"p0 = 0.15"
1.57333333333333,0.328686427157118,0.15,"p0 = 0.15"
1.58666666666667,0.330027712570295,0.15,"p0 = 0.15"
1.6,0.33136631809343,0.15,"p0 = 0.15"
1.61333333333333,0.332702249080945,0.15,"p0 = 0.15"
1.62666666666667,0.334035510876567,0.15,"p0 = 0.15"
1.64,0.335366108813344,0.15,"p0 = 0.15"
1.65333333333333,0.336694048213671,0.15,"p0 = 0.15"
1.66666666666667,0.338019334389306,0.15,"p0 = 0.15"
1.68,0.339341972641396,0.15,"p0 = 0.15"
1.69333333333333,0.340661968260495,0.15,"p0 = 0.15"
1.70666666666667,0.341979326526589,0.15,"p0 = 0.15"
1.72,0.343294052709111,0.15,"p0 = 0.15"
1.73333333333333,0.344606152066969,0.15,"p0 = 0.15"
1.74666666666667,0.345915629848561,0.15,"p0 = 0.15"
1.76,0.3472224912918,0.15,"p0 = 0.15"
1.77333333333333,0.348526741624134,0.15,"p0 = 0.15"
1.78666666666667,0.349828386062566,0.15,"p0 = 0.15"
1.8,0.351127429813675,0.15,"p0 = 0.15"
1.81333333333333,0.352423878073638,0.15,"p0 = 0.15"
1.82666666666667,0.35371773602825,0.15,"p0 = 0.15"
1.84,0.355009008852945,0.15,"p0 = 0.15"
1.85333333333333,0.356297701712815,0.15,"p0 = 0.15"
1.86666666666667,0.357583819762633,0.15,"p0 = 0.15"
1.88,0.358867368146874,0.15,"p0 = 0.15"
1.89333333333333,0.360148351999733,0.15,"p0 = 0.15"
1.90666666666667,0.361426776445147,0.15,"p0 = 0.15"
1.92,0.362702646596815,0.15,"p0 = 0.15"
1.93333333333333,0.36397596755822,0.15,"p0 = 0.15"
1.94666666666667,0.365246744422647,0.15,"p0 = 0.15"
1.96,0.366514982273205,0.15,"p0 = 0.15"
1.97333333333333,0.367780686182847,0.15,"p0 = 0.15"
1.98666666666667,0.369043861214392,0.15,"p0 = 0.15"
2,0.37030451242054,0.15,"p0 = 0.15"
2.01333333333333,0.371562644843898,0.15,"p0 = 0.15"
2.02666666666667,0.372818263516998,0.15,"p0 = 0.15"
2.04,0.374071373462315,0.15,"p0 = 0.15"
2.05333333333333,0.375321979692292,0.15,"p0 = 0.15"
2.06666666666667,0.376570087209354,0.15,"p0 = 0.15"
2.08,0.377815701005934,0.15,"p0 = 0.15"
2.09333333333333,0.379058826064489,0.15,"p0 = 0.15"
2.10666666666667,0.38029946735752,0.15,"p0 = 0.15"
2.12,0.381537629847594,0.15,"p0 = 0.15"
2.13333333333333,0.382773318487363,0.15,"p0 = 0.15"
2.14666666666667,0.384006538219583,0.15,"p0 = 0.15"
2.16,0.385237293977134,0.15,"p0 = 0.15"
2.17333333333333,0.386465590683042,0.15,"p0 = 0.15"
2.18666666666667,0.387691433250494,0.15,"p0 = 0.15"
2.2,0.388914826582863,0.15,"p0 = 0.15"
2.21333333333333,0.390135775573723,0.15,"p0 = 0.15"
2.22666666666667,0.391354285106873,0.15,"p0 = 0.15"
2.24,0.392570360056351,0.15,"p0 = 0.15"
2.25333333333333,0.39378400528646,0.15,"p0 = 0.15"
2.26666666666667,0.394995225651782,0.15,"p0 = 0.15"
2.28,0.396204025997199,0.15,"p0 = 0.15"
2.29333333333333,0.397410411157916,0.15,"p0 = 0.15"
2.30666666666667,0.398614385959474,0.15,"p0 = 0.15"
2.32,0.399815955217773,0.15,"p0 = 0.15"
2.33333333333333,0.401015123739094,0.15,"p0 = 0.15"
2.34666666666667,0.40221189632011,0.15,"p0 = 0.15"
2.36,0.403406277747915,0.15,"p0 = 0.15"
2.37333333333333,0.404598272800036,0.15,"p0 = 0.15"
2.38666666666667,0.405787886244453,0.15,"p0 = 0.15"
2.4,0.406975122839624,0.15,"p0 = 0.15"
2.41333333333333,0.408159987334495,0.15,"p0 = 0.15"
2.42666666666667,0.409342484468526,0.15,"p0 = 0.15"
2.44,0.410522618971708,0.15,"p0 = 0.15"
2.45333333333333,0.411700395564579,0.15,"p0 = 0.15"
2.46666666666667,0.412875818958249,0.15,"p0 = 0.15"
2.48,0.414048893854411,0.15,"p0 = 0.15"
2.49333333333333,0.415219624945368,0.15,"p0 = 0.15"
2.50666666666667,0.416388016914044,0.15,"p0 = 0.15"
2.52,0.41755407443401,0.15,"p0 = 0.15"
2.53333333333333,0.418717802169497,0.15,"p0 = 0.15"
2.54666666666667,0.419879204775419,0.15,"p0 = 0.15"
2.56,0.421038286897385,0.15,"p0 = 0.15"
2.57333333333333,0.422195053171727,0.15,"p0 = 0.15"
2.58666666666667,0.423349508225512,0.15,"p0 = 0.15"
2.6,0.42450165667656,0.15,"p0 = 0.15"
2.61333333333333,0.425651503133468,0.15,"p0 = 0.15"
2.62666666666667,0.426799052195622,0.15,"p0 = 0.15"
2.64,0.427944308453222,0.15,"p0 = 0.15"
2.65333333333333,0.429087276487292,0.15,"p0 = 0.15"
2.66666666666667,0.430227960869707,0.15,"p0 = 0.15"
2.68,0.431366366163205,0.15,"p0 = 0.15"
2.69333333333333,0.43250249692141,0.15,"p0 = 0.15"
2.70666666666667,0.433636357688847,0.15,"p0 = 0.15"
2.72,0.434767953000958,0.15,"p0 = 0.15"
2.73333333333333,0.435897287384129,0.15,"p0 = 0.15"
2.74666666666667,0.437024365355696,0.15,"p0 = 0.15"
2.76,0.438149191423975,0.15,"p0 = 0.15"
2.77333333333333,0.439271770088269,0.15,"p0 = 0.15"
2.78666666666667,0.440392105838897,0.15,"p0 = 0.15"
2.8,0.441510203157202,0.15,"p0 = 0.15"
2.81333333333333,0.442626066515575,0.15,"p0 = 0.15"
2.82666666666667,0.44373970037747,0.15,"p0 = 0.15"
2.84,0.444851109197426,0.15,"p0 = 0.15"
2.85333333333333,0.445960297421078,0.15,"p0 = 0.15"
2.86666666666667,0.447067269485181,0.15,"p0 = 0.15"
2.88,0.448172029817625,0.15,"p0 = 0.15"
2.89333333333333,0.449274582837452,0.15,"p0 = 0.15"
2.90666666666667,0.450374932954876,0.15,"p0 = 0.15"
2.92,0.4514730845713,0.15,"p0 = 0.15"
2.93333333333333,0.45256904207933,0.15,"p0 = 0.15"
2.94666666666667,0.453662809862798,0.15,"p0 = 0.15"
2.96,0.454754392296778,0.15,"p0 = 0.15"
2.97333333333333,0.4558437937476,0.15,"p0 = 0.15"
2.98666666666667,0.456931018572871,0.15,"p0 = 0.15"
3,0.458016071121493,0.15,"p0 = 0.15"
3.01333333333333,0.459098955733676,0.15,"p0 = 0.15"
3.02666666666667,0.460179676740961,0.15,"p0 = 0.15"
3.04,0.461258238466233,0.15,"p0 = 0.15"
3.05333333333333,0.462334645223741,0.15,"p0 = 0.15"
3.06666666666667,0.463408901319113,0.15,"p0 = 0.15"
3.08,0.464481011049375,0.15,"p0 = 0.15"
3.09333333333333,0.465550978702966,0.15,"p0 = 0.15"
3.10666666666667,0.46661880855976,0.15,"p0 = 0.15"
3.12,0.467684504891078,0.15,"p0 = 0.15"
3.13333333333333,0.468748071959704,0.15,"p0 = 0.15"
3.14666666666667,0.469809514019911,0.15,"p0 = 0.15"
3.16,0.470868835317466,0.15,"p0 = 0.15"
3.17333333333333,0.471926040089658,0.15,"p0 = 0.15"
3.18666666666667,0.472981132565305,0.15,"p0 = 0.15"
3.2,0.47403411696478,0.15,"p0 = 0.15"
3.21333333333333,0.475084997500022,0.15,"p0 = 0.15"
3.22666666666667,0.476133778374554,0.15,"p0 = 0.15"
3.24,0.477180463783501,0.15,"p0 = 0.15"
3.25333333333333,0.478225057913606,0.15,"p0 = 0.15"
3.26666666666667,0.479267564943246,0.15,"p0 = 0.15"
3.28,0.480307989042453,0.15,"p0 = 0.15"
3.29333333333333,0.481346334372922,0.15,"p0 = 0.15"
3.30666666666667,0.482382605088038,0.15,"p0 = 0.15"
3.32,0.483416805332883,0.15,"p0 = 0.15"
3.33333333333333,0.484448939244262,0.15,"p0 = 0.15"
3.34666666666667,0.485479010950709,0.15,"p0 = 0.15"
3.36,0.486507024572515,0.15,"p0 = 0.15"
3.37333333333333,0.487532984221734,0.15,"p0 = 0.15"
3.38666666666667,0.488556894002207,0.15,"p0 = 0.15"
3.4,0.489578758009574,0.15,"p0 = 0.15"
3.41333333333333,0.490598580331292,0.15,"p0 = 0.15"
3.42666666666667,0.491616365046653,0.15,"p0 = 0.15"
3.44,0.492632116226796,0.15,"p0 = 0.15"
3.45333333333333,0.493645837934727,0.15,"p0 = 0.15"
3.46666666666667,0.494657534225335,0.15,"p0 = 0.15"
3.48,0.495667209145406,0.15,"p0 = 0.15"
3.49333333333333,0.496674866733641,0.15,"p0 = 0.15"
3.50666666666667,0.497680511020672,0.15,"p0 = 0.15"
3.52,0.498684146029077,0.15,"p0 = 0.15"
3.53333333333333,0.499685775773398,0.15,"p0 = 0.15"
3.54666666666667,0.500685404260155,0.15,"p0 = 0.15"
3.56,0.501683035487863,0.15,"p0 = 0.15"
3.57333333333333,0.502678673447049,0.15,"p0 = 0.15"
3.58666666666667,0.503672322120266,0.15,"p0 = 0.15"
3.6,0.504663985482109,0.15,"p0 = 0.15"
3.61333333333333,0.505653667499233,0.15,"p0 = 0.15"
3.62666666666667,0.506641372130369,0.15,"p0 = 0.15"
3.64,0.507627103326335,0.15,"p0 = 0.15"
3.65333333333333,0.508610865030058,0.15,"p0 = 0.15"
3.66666666666667,0.509592661176586,0.15,"p0 = 0.15"
3.68,0.510572495693105,0.15,"p0 = 0.15"
3.69333333333333,0.511550372498954,0.15,"p0 = 0.15"
3.70666666666667,0.512526295505642,0.15,"p0 = 0.15"
3.72,0.513500268616862,0.15,"p0 = 0.15"
3.73333333333333,0.514472295728508,0.15,"p0 = 0.15"
3.74666666666667,0.515442380728689,0.15,"p0 = 0.15"
3.76,0.516410527497747,0.15,"p0 = 0.15"
3.77333333333333,0.51737673990827,0.15,"p0 = 0.15"
3.78666666666667,0.518341021825109,0.15,"p0 = 0.15"
3.8,0.519303377105393,0.15,"p0 = 0.15"
3.81333333333333,0.520263809598545,0.15,"p0 = 0.15"
3.82666666666667,0.521222323146296,0.15,"p0 = 0.15"
3.84,0.522178921582701,0.15,"p0 = 0.15"
3.85333333333333,0.523133608734155,0.15,"p0 = 0.15"
3.86666666666667,0.524086388419408,0.15,"p0 = 0.15"
3.88,0.525037264449581,0.15,"p0 = 0.15"
3.89333333333333,0.525986240628178,0.15,"p0 = 0.15"
3.90666666666667,0.526933320751105,0.15,"p0 = 0.15"
3.92,0.527878508606685,0.15,"p0 = 0.15"
3.93333333333333,0.528821807975669,0.15,"p0 = 0.15"
3.94666666666667,0.529763222631257,0.15,"p0 = 0.15"
3.96,0.530702756339109,0.15,"p0 = 0.15"
3.97333333333333,0.53164041285736,0.15,"p0 = 0.15"
