"x","density","gamma","gamma_label","p0"
1.08,0.1255418191446,0,"gamma = 0.000",0.6
1.09333333333333,0.124541491238146,0,"gamma = 0.000",0.6
1.10666666666667,0.123549134029641,0,"gamma = 0.000",0.6
1.12,0.122564684007885,0,"gamma = 0.000",0.6
1.13333333333333,0.121588078167741,0,"gamma = 0.000",0.6
1.14666666666667,0.120619254006103,0,"gamma = 0.000",0.6
1.16,0.119658149517892,0,"gamma = 0.000",0.6
1.17333333333333,0.118704703192094,0,"gamma = 0.000",0.6
1.18666666666667,0.117758854007818,0,"gamma = 0.000",0.6
1.2,0.116820541430393,0,"gamma = 0.000",0.6
1.21333333333333,0.115889705407495,0,"gamma = 0.000",0.6
1.22666666666667,0.1149662863653,0,"gamma = 0.000",0.6
1.24,0.114050225204675,0,"gamma = 0.000",0.6
1.25333333333333,0.113141463297391,0,"gamma = 0.000",0.6
1.26666666666667,0.112239942482378,0,"gamma = 0.000",0.6
1.28,0.111345605061995,0,"gamma = 0.000",0.6
1.29333333333333,0.110458393798342,0,"gamma = 0.000",0.6
1.30666666666667,0.109578251909596,0,"gamma = 0.000",0.6
1.32,0.108705123066374,0,"gamma = 0.000",0.6
1.33333333333333,0.107838951388133,0,"gamma = 0.000",0.6
1.34666666666667,0.10697968143959,0,"gamma = 0.000",0.6
1.36,0.106127258227176,0,"gamma = 0.000",0.6
1.37333333333333,0.105281627195512,0,"gamma = 0.000",0.6
1.38666666666667,0.104442734223926,0,"gamma = 0.000",0.6
1.4,0.103610525622979,0,"gamma = 0.000",0.6
1.41333333333333,0.102784948131038,0,"gamma = 0.000",0.6
1.42666666666667,0.101965948910862,0,"gamma = 0.000",0.6
1.44,0.10115347554622,0,"gamma = 0.000",0.6
1.45333333333333,0.100347476038541,0,"gamma = 0.000",0.6
1.46666666666667,0.0995478988035795,0,"gamma = 0.000",0.6
1.48,0.0987546926681209,0,"gamma = 0.000",0.6
1.49333333333333,0.0979678068667014,0,"gamma = 0.000",0.6
1.50666666666667,0.0971871910383611,0,"gamma = 0.000",0.6
1.52,0.0964127952234206,0,"gamma = 0.000",0.6
1.53333333333333,0.0956445698602834,0,"gamma = 0.000",0.6
1.54666666666667,0.0948824657822639,0,"gamma = 0.000",0.6
1.56,0.0941264342144412,0,"gamma = 0.000",0.6
1.57333333333333,0.0933764267705367,0,"gamma = 0.000",0.6
1.58666666666667,0.0926323954498181,0,"gamma = 0.000",0.6
1.6,0.0918942926340268,0,"gamma = 0.000",0.6
1.61333333333333,0.0911620710843309,0,"gamma = 0.000",0.6
1.62666666666667,0.090435683938301,0,"gamma = 0.000",0.6
1.64,0.0897150847069119,0,"gamma = 0.000",0.6
1.65333333333333,0.0890002272715669,0,"gamma = 0.000",0.6
1.66666666666667,0.0882910658811461,0,"gamma = 0.000",0.6
1.68,0.0875875551490784,0,"gamma = 0.000",0.6
1.69333333333333,0.086889650050437,0,"gamma = 0.000",0.6
1.70666666666667,0.0861973059190571,0,"gamma = 0.000",0.6
1.72,0.0855104784446781,0,"gamma = 0.000",0.6
1.73333333333333,0.0848291236701072,0,"gamma = 0.000",0.6
1.74666666666667,0.0841531979884062,0,"gamma = 0.000",0.6
1.76,0.083482658140101,0,"gamma = 0.000",0.6
1.77333333333333,0.0828174612104121,0,"gamma = 0.000",0.6
1.78666666666667,0.0821575646265091,0,"gamma = 0.000",0.6
1.8,0.0815029261547854,0,"gamma = 0.000",0.6
1.81333333333333,0.0808535038981553,0,"gamma = 0.000",0.6
1.82666666666667,0.0802092562933727,0,"gamma = 0.000",0.6
1.84,0.0795701421083711,0,"gamma = 0.000",0.6
1.85333333333333,0.0789361204396244,0,"gamma = 0.000",0.6
1.86666666666667,0.0783071507095294,0,"gamma = 0.000",0.6
1.88,0.0776831926638088,0,"gamma = 0.000",0.6
1.89333333333333,0.0770642063689345,0,"gamma = 0.000",0.6
1.90666666666667,0.0764501522095725,0,"gamma = 0.000",0.6
1.92,0.075840990886047,0,"gamma = 0.000",0.6
1.93333333333333,0.0752366834118253,0,"gamma = 0.000",0.6
1.94666666666667,0.0746371911110227,0,"gamma = 0.000",0.6
1.96,0.0740424756159275,0,"gamma = 0.000",0.6
1.97333333333333,0.0734524988645449,0,"gamma = 0.000",0.6
1.98666666666667,0.0728672230981615,0,"gamma = 0.000",0.6
2,0.0722866108589285,0,"gamma = 0.000",0.6
2.01333333333333,0.0717106249874643,0,"gamma = 0.000",0.6
2.02666666666667,0.0711392286204766,0,"gamma = 0.000",0.6
2.04,0.0705723851884028,0,"gamma = 0.000",0.6
2.05333333333333,0.0700100584130698,0,"gamma = 0.000",0.6
2.06666666666667,0.0694522123053722,0,"gamma = 0.000",0.6
2.08,0.0688988111629684,0,"gamma = 0.000",0.6
2.09333333333333,0.0683498195679966,0,"gamma = 0.000",0.6
2.10666666666667,0.0678052023848072,0,"gamma = 0.000",0.6
2.12,0.0672649247577147,0,"gamma = 0.000",0.6
2.13333333333333,0.0667289521087665,0,"gamma = 0.000",0.6
2.14666666666667,0.0661972501355303,0,"gamma = 0.000",0.6
2.16,0.0656697848088979,0,"gamma = 0.000",0.6
2.17333333333333,0.0651465223709087,0,"gamma = 0.000",0.6
2.18666666666667,0.064627429332588,0,"gamma = 0.000",0.6
2.2,0.0641124724718041,0,"gamma = 0.000",0.6
2.21333333333333,0.0636016188311421,0,"gamma = 0.000",0.6
2.22666666666667,0.0630948357157948,0,"gamma = 0.000",0.6
2.24,0.0625920906914697,0,"gamma = 0.000",0.6
2.25333333333333,0.0620933515823136,0,"gamma = 0.000",0.6
2.26666666666667,0.0615985864688534,0,"gamma = 0.000",0.6
2.28,0.0611077636859529,0,"gamma = 0.000",0.6
2.29333333333333,0.0606208518207864,0,"gamma = 0.000",0.6
2.30666666666667,0.0601378197108285,0,"gamma = 0.000",0.6
2.32,0.0596586364418591,0,"gamma = 0.000",0.6
2.33333333333333,0.0591832713459855,0,"gamma = 0.000",0.6
2.34666666666667,0.0587116939996794,0,"gamma = 0.000",0.6
2.36,0.0582438742218295,0,"gamma = 0.000",0.6
2.37333333333333,0.0577797820718104,0,"gamma = 0.000",0.6
2.38666666666667,0.0573193878475662,0,"gamma = 0.000",0.6
2.4,0.0568626620837092,0,"gamma = 0.000",0.6
2.41333333333333,0.0564095755496348,0,"gamma = 0.000",0.6
2.42666666666667,0.05596009924765,0,"gamma = 0.000",0.6
2.44,0.0555142044111182,0,"gamma = 0.000",0.6
2.45333333333333,0.0550718625026176,0,"gamma = 0.000",0.6
2.46666666666667,0.0546330452121151,0,"gamma = 0.000",0.6
2.48,0.0541977244551542,0,"gamma = 0.000",0.6
2.49333333333333,0.053765872371058,0,"gamma = 0.000",0.6
2.50666666666667,0.0533374613211457,0,"gamma = 0.000",0.6
2.52,0.0529124638869638,0,"gamma = 0.000",0.6
2.53333333333333,0.0524908528685315,0,"gamma = 0.000",0.6
2.54666666666667,0.0520726012825998,0,"gamma = 0.000",0.6
2.56,0.0516576823609242,0,"gamma = 0.000",0.6
2.57333333333333,0.0512460695485523,0,"gamma = 0.000",0.6
2.58666666666667,0.0508377365021235,0,"gamma = 0.000",0.6
2.6,0.0504326570881835,0,"gamma = 0.000",0.6
2.61333333333333,0.0500308053815116,0,"gamma = 0.000",0.6
2.62666666666667,0.0496321556634612,0,"gamma = 0.000",0.6
2.64,0.0492366824203145,0,"gamma = 0.000",0.6
2.65333333333333,0.0488443603416488,0,"gamma = 0.000",0.6
2.66666666666667,0.0484551643187173,0,"gamma = 0.000",0.6
2.68,0.0480690694428415,0,"gamma = 0.000",0.6
2.69333333333333,0.0476860510038177,0,"gamma = 0.000",0.6
2.70666666666667,0.047306084488335,0,"gamma = 0.000",0.6
2.72,0.0469291455784068,0,"gamma = 0.000",0.6
2.73333333333333,0.046555210149814,0,"gamma = 0.000",0.6
2.74666666666667,0.0461842542705618,0,"gamma = 0.000",0.6
2.76,0.0458162541993471,0,"gamma = 0.000",0.6
2.77333333333333,0.0454511863840398,0,"gamma = 0.000",0.6
2.78666666666667,0.0450890274601752,0,"gamma = 0.000",0.6
2.8,0.0447297542494584,0,"gamma = 0.000",0.6
2.81333333333333,0.0443733437582813,0,"gamma = 0.000",0.6
2.82666666666667,0.0440197731762509,0,"gamma = 0.000",0.6
2.84,0.0436690198747293,0,"gamma = 0.000",0.6
2.85333333333333,0.0433210614053854,0,"gamma = 0.000",0.6
2.86666666666667,0.0429758754987584,0,"gamma = 0.000",0.6
2.88,0.0426334400628324,0,"gamma = 0.000",0.6
2.89333333333333,0.0422937331816226,0,"gamma = 0.000",0.6
2.90666666666667,0.0419567331137728,0,"gamma = 0.000",0.6
2.92,0.0416224182911636,0,"gamma = 0.000",0.6
2.93333333333333,0.0412907673175321,0,"gamma = 0.000",0.6
2.94666666666667,0.0409617589671029,0,"gamma = 0.000",0.6
2.96,0.0406353721832292,0,"gamma = 0.000",0.6
2.97333333333333,0.0403115860770455,0,"gamma = 0.000",0.6
2.98666666666667,0.0399903799261304,0,"gamma = 0.000",0.6
3,0.0396717331731808,0,"gamma = 0.000",0.6
3.01333333333333,0.0393556254246955,0,"gamma = 0.000",0.6
3.02666666666667,0.0390420364496707,0,"gamma = 0.000",0.6
3.04,0.0387309461783052,0,"gamma = 0.000",0.6
3.05333333333333,0.0384223347007152,0,"gamma = 0.000",0.6
3.06666666666667,0.0381161822656609,0,"gamma = 0.000",0.6
3.08,0.0378124692792821,0,"gamma = 0.000",0.6
3.09333333333333,0.0375111763038437,0,"gamma = 0.000",0.6
3.10666666666667,0.0372122840564926,0,"gamma = 0.000",0.6
3.12,0.036915773408023,0,"gamma = 0.000",0.6
3.13333333333333,0.0366216253816521,0,"gamma = 0.000",0.6
3.14666666666667,0.0363298211518059,0,"gamma = 0.000",0.6
3.16,0.0360403420429139,0,"gamma = 0.000",0.6
3.17333333333333,0.0357531695282145,0,"gamma = 0.000",0.6
3.18666666666667,0.0354682852285687,0,"gamma = 0.000",0.6
3.2,0.035185670911284,0,"gamma = 0.000",0.6
3.21333333333333,0.0349053084889477,0,"gamma = 0.000",0.6
3.22666666666667,0.0346271800182692,0,"gamma = 0.000",0.6
3.24,0.0343512676989312,0,"gamma = 0.000",0.6
3.25333333333333,0.0340775538724511,0,"gamma = 0.000",0.6
3.26666666666667,0.0338060210210508,0,"gamma = 0.000",0.6
3.28,0.0335366517665349,0,"gamma = 0.000",0.6
3.29333333333333,0.0332694288691793,0,"gamma = 0.000",0.6
3.30666666666667,0.0330043352266274,0,"gamma = 0.000",0.6
3.32,0.0327413538727954,0,"gamma = 0.000",0.6
3.33333333333333,0.032480467976787,0,"gamma = 0.000",0.6
3.34666666666667,0.0322216608418159,0,"gamma = 0.000",0.6
3.36,0.0319649159041369,0,"gamma = 0.000",0.6
3.37333333333333,0.0317102167319866,0,"gamma = 0.000",0.6
3.38666666666667,0.0314575470245309,0,"gamma = 0.000",0.6
3.4,0.0312068906108222,0,"gamma = 0.000",0.6
3.41333333333333,0.0309582314487646,0,"gamma = 0.000",0.6
3.42666666666667,0.0307115536240869,0,"gamma = 0.000",0.6
3.44,0.030466841349324,0,"gamma = 0.000",0.6
3.45333333333333,0.0302240789628068,0,"gamma = 0.000",0.6
3.46666666666667,0.0299832509276598,0,"gamma = 0.000",0.6
3.48,0.0297443418308064,0,"gamma = 0.000",0.6
3.49333333333333,0.0295073363819829,0,"gamma = 0.000",0.6
3.50666666666667,0.0292722194127598,0,"gamma = 0.000",0.6
3.52,0.0290389758755707,0,"gamma = 0.000",0.6
3.53333333333333,0.0288075908427496,0,"gamma = 0.000",0.6
3.54666666666667,0.0285780495055755,0,"gamma = 0.000",0.6
3.56,0.0283503371733243,0,"gamma = 0.000",0.6
3.57333333333333,0.0281244392723292,0,"gamma = 0.000",0.6
3.58666666666667,0.0279003413450474,0,"gamma = 0.000",0.6
3.6,0.027678029049135,0,"gamma = 0.000",0.6
3.61333333333333,0.0274574881565292,0,"gamma = 0.000",0.6
3.62666666666667,0.0272387045525376,0,"gamma = 0.000",0.6
3.64,0.0270216642349348,0,"gamma = 0.000",0.6
3.65333333333333,0.0268063533130665,0,"gamma = 0.000",0.6
3.66666666666667,0.0265927580069601,0,"gamma = 0.000",0.6
3.68,0.0263808646464432,0,"gamma = 0.000",0.6
3.69333333333333,0.0261706596702684,0,"gamma = 0.000",0.6
3.70666666666667,0.0259621296252454,0,"gamma = 0.000",0.6
3.72,0.0257552611653802,0,"gamma = 0.000",0.6
3.73333333333333,0.0255500410510207,0,"gamma = 0.000",0.6
3.74666666666667,0.0253464561480095,0,"gamma = 0.000",0.6
3.76,0.0251444934268435,0,"gamma = 0.000",0.6
3.77333333333333,0.0249441399618394,0,"gamma = 0.000",0.6
3.78666666666667,0.0247453829303072,0,"gamma = 0.000",0.6
3.8,0.024548209611729,0,"gamma = 0.000",0.6
3.81333333333333,0.024352607386945,0,"gamma = 0.000",0.6
3.82666666666667,0.0241585637373462,0,"gamma = 0.000",0.6
3.84,0.0239660662440728,0,"gamma = 0.000",0.6
3.85333333333333,0.0237751025872194,0,"gamma = 0.000",0.6
3.86666666666667,0.0235856605450468,0,"gamma = 0.000",0.6
3.88,0.0233977279931997,0,"gamma = 0.000",0.6
3.89333333333333,0.0232112929039305,0,"gamma = 0.000",0.6
3.90666666666667,0.0230263433453301,0,"gamma = 0.000",0.6
3.92,0.0228428674805634,0,"gamma = 0.000",0.6
3.93333333333333,0.0226608535671126,0,"gamma = 0.000",0.6
3.94666666666667,0.0224802899560249,0,"gamma = 0.000",0.6
3.96,0.0223011650911677,0,"gamma = 0.000",0.6
3.97333333333333,0.0221234675084885,0,"gamma = 0.000",0.6
3.98666666666667,0.0219471858352814,0,"gamma = 0.000",0.6
4,0.021772308789459,0,"gamma = 0.000",0.6
4.01333333333333,0.0215988251788308,0,"gamma = 0.000",0.6
4.02666666666667,0.0214267239003864,0,"gamma = 0.000",0.6
4.04,0.0212559939395853,0,"gamma = 0.000",0.6
4.05333333333333,0.0210866243696518,0,"gamma = 0.000",0.6
4.06666666666667,0.0209186043508755,0,"gamma = 0.000",0.6
4.08,0.0207519231299179,0,"gamma = 0.000",0.6
4.09333333333333,0.0205865700391239,0,"gamma = 0.000",0.6
4.10666666666667,0.0204225344958394,0,"gamma = 0.000",0.6
4.12,0.0202598060017335,0,"gamma = 0.000",0.6
4.13333333333333,0.020098374142127,0,"gamma = 0.000",0.6
4.14666666666667,0.0199382285853259,0,"gamma = 0.000",0.6
4.16,0.0197793590819599,0,"gamma = 0.000",0.6
4.17333333333333,0.0196217554643265,0,"gamma = 0.000",0.6
4.18666666666667,0.0194654076457404,0,"gamma = 0.000",0.6
4.2,0.0193103056198878,0,"gamma = 0.000",0.6
4.21333333333333,0.0191564394601861,0,"gamma = 0.000",0.6
4.22666666666667,0.0190037993191487,0,"gamma = 0.000",0.6
4.24,0.0188523754277543,0,"gamma = 0.000",0.6
4.25333333333333,0.0187021580948222,0,"gamma = 0.000",0.6
4.26666666666667,0.0185531377063919,0,"gamma = 0.000",0.6
4.28,0.0184053047251077,0,"gamma = 0.000",0.6
4.29333333333333,0.0182586496896081,0,"gamma = 0.000",0.6
4.30666666666667,0.0181131632139211,0,"gamma = 0.000",0.6
4.32,0.0179688359868623,0,"gamma = 0.000",0.6
4.33333333333333,0.0178256587714401,0,"gamma = 0.000",0.6
4.34666666666667,0.0176836224042638,0,"gamma = 0.000",0.6
4.36,0.0175427177949574,0,"gamma = 0.000",0.6
4.37333333333333,0.0174029359255777,0,"gamma = 0.000",0.6
4.38666666666667,0.0172642678500375,0,"gamma = 0.000",0.6
4.4,0.0171267046935327,0,"gamma = 0.000",0.6
4.41333333333333,0.0169902376519741,0,"gamma = 0.000",0.6
4.42666666666667,0.0168548579914246,0,"gamma = 0.000",0.6
4.44,0.0167205570475396,0,"gamma = 0.000",0.6
4.45333333333333,0.016587326225013,0,"gamma = 0.000",0.6
4.46666666666667,0.0164551569970267,0,"gamma = 0.000",0.6
4.48,0.0163240409047049,0,"gamma = 0.000",0.6
4.49333333333333,0.0161939695565729,0,"gamma = 0.000",0.6
4.50666666666667,0.01606493462802,0,"gamma = 0.000",0.6
4.52,0.0159369278607669,0,"gamma = 0.000",0.6
4.53333333333333,0.0158099410623367,0,"gamma = 0.000",0.6
4.54666666666667,0.015683966105531,0,"gamma = 0.000",0.6
4.56,0.0155589949279094,0,"gamma = 0.000",0.6
4.57333333333333,0.0154350195312741,0,"gamma = 0.000",0.6
4.58666666666667,0.0153120319811573,0,"gamma = 0.000",0.6
4.6,0.0151900244063138,0,"gamma = 0.000",0.6
4.61333333333333,0.0150689889982171,0,"gamma = 0.000",0.6
4.62666666666667,0.0149489180105599,0,"gamma = 0.000",0.6
4.64,0.014829803758758,0,"gamma = 0.000",0.6
4.65333333333333,0.0147116386194585,0,"gamma = 0.000",0.6
4.66666666666667,0.0145944150300523,0,"gamma = 0.000",0.6
4.68,0.0144781254881896,0,"gamma = 0.000",0.6
4.69333333333333,0.0143627625513,0,"gamma = 0.000",0.6
4.70666666666667,0.0142483188361161,0,"gamma = 0.000",0.6
4.72,0.0141347870182012,0,"gamma = 0.000",0.6
4.73333333333333,0.0140221598314802,0,"gamma = 0.000",0.6
4.74666666666667,0.0139104300677746,0,"gamma = 0.000",0.6
4.76,0.0137995905763415,0,"gamma = 0.000",0.6
4.77333333333333,0.0136896342634155,0,"gamma = 0.000",0.6
4.78666666666667,0.0135805540917551,0,"gamma = 0.000",0.6
4.8,0.0134723430801921,0,"gamma = 0.000",0.6
4.81333333333333,0.0133649943031848,0,"gamma = 0.000",0.6
4.82666666666667,0.0132585008903748,0,"gamma = 0.000",0.6
4.84,0.0131528560261474,0,"gamma = 0.000",0.6
4.85333333333333,0.0130480529491952,0,"gamma = 0.000",0.6
4.86666666666667,0.0129440849520854,0,"gamma = 0.000",0.6
4.88,0.0128409453808309,0,"gamma = 0.000",0.6
4.89333333333333,0.0127386276344638,0,"gamma = 0.000",0.6
4.90666666666667,0.0126371251646134,0,"gamma = 0.000",0.6
4.92,0.012536431475087,0,"gamma = 0.000",0.6
4.93333333333333,0.0124365401214542,0,"gamma = 0.000",0.6
4.94666666666667,0.0123374447106341,0,"gamma = 0.000",0.6
4.96,0.0122391389004867,0,"gamma = 0.000",0.6
4.97333333333333,0.0121416163994066,0,"gamma = 0.000",0.6
4.98666666666667,0.0120448709659204,0,"gamma = 0.000",0.6
5,0.0119488964082873,0,"gamma = 0.000",0.6
5.01333333333333,0.011853686584103,0,"gamma = 0.000",0.6
5.02666666666667,0.011759235399906,0,"gamma = 0.000",0.6
5.04,0.0116655368107885,0,"gamma = 0.000",0.6
5.05333333333333,0.0115725848200088,0,"gamma = 0.000",0.6
5.06666666666667,0.0114803734786076,0,"gamma = 0.000",0.6
5.08,0.0113888968850277,0,"gamma = 0.000",0.6
5.09333333333333,0.0112981491847359,0,"gamma = 0.000",0.6
5.10666666666667,0.0112081245698483,0,"gamma = 0.000",0.6
5.12,0.0111188172787589,0,"gamma = 0.000",0.6
5.13333333333333,0.0110302215957706,0,"gamma = 0.000",0.6
5.14666666666667,0.0109423318507294,0,"gamma = 0.000",0.6
5.16,0.0108551424186617,0,"gamma = 0.000",0.6
5.17333333333333,0.0107686477194139,0,"gamma = 0.000",0.6
5.18666666666667,0.0106828422172959,0,"gamma = 0.000",0.6
5.2,0.0105977204207263,0,"gamma = 0.000",0.6
5.21333333333333,0.0105132768818809,0,"gamma = 0.000",0.6
5.22666666666667,0.0104295061963445,0,"gamma = 0.000",0.6
5.24,0.0103464030027647,0,"gamma = 0.000",0.6
5.25333333333333,0.0102639619825085,0,"gamma = 0.000",0.6
5.26666666666667,0.0101821778593227,0,"gamma = 0.000",0.6
5.28,0.0101010453989954,0,"gamma = 0.000",0.6
5.29333333333333,0.0100205594090215,0,"gamma = 0.000",0.6
5.30666666666667,0.00994071473827017,0,"gamma = 0.000",0.6
5.32,0.00986150627665514,0,"gamma = 0.000",0.6
5.33333333333333,0.00978292895480789,0,"gamma = 0.000",0.6
5.34666666666667,0.00970497774375299,0,"gamma = 0.000",0.6
5.36,0.00962764765458634,0,"gamma = 0.000",0.6
5.37333333333333,0.00955093373815582,0,"gamma = 0.000",0.6
5.38666666666667,0.00947483108474461,0,"gamma = 0.000",0.6
5.4,0.00939933482375689,0,"gamma = 0.000",0.6
5.41333333333333,0.00932444012340622,0,"gamma = 0.000",0.6
5.42666666666667,0.00925014219040619,0,"gamma = 0.000",0.6
5.44,0.00917643626966373,0,"gamma = 0.000",0.6
5.45333333333333,0.00910331764397476,0,"gamma = 0.000",0.6
5.46666666666667,0.00903078163372229,0,"gamma = 0.000",0.6
5.48,0.00895882359657688,0,"gamma = 0.000",0.6
5.49333333333333,0.0088874389271996,0,"gamma = 0.000",0.6
5.50666666666667,0.00881662305694725,0,"gamma = 0.000",0.6
5.52,0.00874637145357996,0,"gamma = 0.000",0.6
5.53333333333333,0.00867667962097113,0,"gamma = 0.000",0.6
5.54666666666667,0.0086075430988197,0,"gamma = 0.000",0.6
5.56,0.00853895746236463,0,"gamma = 0.000",0.6
5.57333333333333,0.00847091832210179,0,"gamma = 0.000",0.6
5.58666666666667,0.00840342132350298,0,"gamma = 0.000",0.6
5.6,0.00833646214673725,0,"gamma = 0.000",0.6
5.61333333333334,0.00827003650639443,0,"gamma = 0.000",0.6
5.62666666666667,0.00820414015121086,0,"gamma = 0.000",0.6
5.64,0.00813876886379732,0,"gamma = 0.000",0.6
5.65333333333333,0.00807391846036911,0,"gamma = 0.000",0.6
5.66666666666667,0.00800958479047825,0,"gamma = 0.000",0.6
5.68,0.00794576373674794,0,"gamma = 0.000",0.6
5.69333333333333,0.00788245121460894,0,"gamma = 0.000",0.6
5.70666666666667,0.00781964317203822,0,"gamma = 0.000",0.6
5.72,0.00775733558929962,0,"gamma = 0.000",0.6
5.73333333333333,0.00769552447868658,0,"gamma = 0.000",0.6
5.74666666666667,0.00763420588426692,0,"gamma = 0.000",0.6
5.76,0.00757337588162967,0,"gamma = 0.000",0.6
5.77333333333333,0.0075130305776339,0,"gamma = 0.000",0.6
5.78666666666667,0.00745316611015954,0,"gamma = 0.000",0.6
5.8,0.00739377864786025,0,"gamma = 0.000",0.6
5.81333333333333,0.00733486438991818,0,"gamma = 0.000",0.6
5.82666666666667,0.0072764195658007,0,"gamma = 0.000",0.6
5.84,0.00721844043501912,0,"gamma = 0.000",0.6
5.85333333333333,0.00716092328688929,0,"gamma = 0.000",0.6
5.86666666666667,0.00710386444029408,0,"gamma = 0.000",0.6
5.88,0.00704726024344784,0,"gamma = 0.000",0.6
5.89333333333333,0.00699110707366265,0,"gamma = 0.000",0.6
5.90666666666667,0.00693540133711647,0,"gamma = 0.000",0.6
5.92,0.00688013946862316,0,"gamma = 0.000",0.6
5.93333333333333,0.00682531793140428,0,"gamma = 0.000",0.6
5.94666666666667,0.00677093321686272,0,"gamma = 0.000",0.6
5.96,0.00671698184435817,0,"gamma = 0.000",0.6
5.97333333333333,0.00666346036098441,0,"gamma = 0.000",0.6
5.98666666666667,0.00661036534134821,0,"gamma = 0.000",0.6
6,0.00655769338735021,0,"gamma = 0.000",0.6
6.01333333333333,0.00650544112796736,0,"gamma = 0.000",0.6
6.02666666666667,0.00645360521903723,0,"gamma = 0.000",0.6
6.04,0.00640218234304395,0,"gamma = 0.000",0.6
6.05333333333333,0.00635116920890591,0,"gamma = 0.000",0.6
6.06666666666667,0.00630056255176511,0,"gamma = 0.000",0.6
6.08,0.00625035913277822,0,"gamma = 0.000",0.6
6.09333333333333,0.00620055573890929,0,"gamma = 0.000",0.6
6.10666666666667,0.0061511491827241,0,"gamma = 0.000",0.6
6.12,0.00610213630218621,0,"gamma = 0.000",0.6
6.13333333333333,0.00605351396045453,0,"gamma = 0.000",0.6
6.14666666666667,0.00600527904568258,0,"gamma = 0.000",0.6
6.16,0.00595742847081937,0,"gamma = 0.000",0.6
6.17333333333333,0.00590995917341176,0,"gamma = 0.000",0.6
6.18666666666667,0.00586286811540852,0,"gamma = 0.000",0.6
6.2,0.00581615228296586,0,"gamma = 0.000",0.6
6.21333333333333,0.00576980868625457,0,"gamma = 0.000",0.6
6.22666666666667,0.00572383435926862,0,"gamma = 0.000",0.6
6.24,0.00567822635963542,0,"gamma = 0.000",0.6
6.25333333333333,0.00563298176842739,0,"gamma = 0.000",0.6
6.26666666666667,0.00558809768997528,0,"gamma = 0.000",0.6
6.28,0.00554357125168273,0,"gamma = 0.000",0.6
6.29333333333333,0.0054993996038425,0,"gamma = 0.000",0.6
6.30666666666667,0.00545557991945405,0,"gamma = 0.000",0.6
6.32,0.00541210939404262,0,"gamma = 0.000",0.6
6.33333333333333,0.00536898524547974,0,"gamma = 0.000",0.6
6.34666666666667,0.00532620471380519,0,"gamma = 0.000",0.6
6.36,0.00528376506105034,0,"gamma = 0.000",0.6
6.37333333333333,0.00524166357106293,0,"gamma = 0.000",0.6
6.38666666666667,0.00519989754933323,0,"gamma = 0.000",0.6
6.4,0.00515846432282158,0,"gamma = 0.000",0.6
6.41333333333333,0.00511736123978735,0,"gamma = 0.000",0.6
6.42666666666667,0.0050765856696192,0,"gamma = 0.000",0.6
6.44,0.00503613500266672,0,"gamma = 0.000",0.6
6.45333333333333,0.00499600665007341,0,"gamma = 0.000",0.6
6.46666666666667,0.00495619804361102,0,"gamma = 0.000",0.6
6.48,0.00491670663551513,0,"gamma = 0.000",0.6
6.49333333333333,0.00487752989832215,0,"gamma = 0.000",0.6
6.50666666666667,0.00483866532470754,0,"gamma = 0.000",0.6
6.52,0.00480011042732531,0,"gamma = 0.000",0.6
6.53333333333333,0.00476186273864886,0,"gamma = 0.000",0.6
6.54666666666667,0.00472391981081309,0,"gamma = 0.000",0.6
6.56,0.00468627921545763,0,"gamma = 0.000",0.6
6.57333333333333,0.00464893854357155,0,"gamma = 0.000",0.6
6.58666666666667,0.0046118954053391,0,"gamma = 0.000",0.6
6.6,0.00457514742998679,0,"gamma = 0.000",0.6
6.61333333333334,0.00453869226563165,0,"gamma = 0.000",0.6
6.62666666666667,0.00450252757913073,0,"gamma = 0.000",0.6
6.64,0.00446665105593173,0,"gamma = 0.000",0.6
6.65333333333333,0.00443106039992493,0,"gamma = 0.000",0.6
6.66666666666667,0.0043957533332962,0,"gamma = 0.000",0.6
6.68,0.00436072759638122,0,"gamma = 0.000",0.6
6.69333333333334,0.00432598094752088,0,"gamma = 0.000",0.6
6.70666666666667,0.00429151116291778,0,"gamma = 0.000",0.6
6.72,0.00425731603649395,0,"gamma = 0.000",0.6
6.73333333333333,0.00422339337974961,0,"gamma = 0.000",0.6
6.74666666666667,0.00418974102162317,0,"gamma = 0.000",0.6
6.76,0.00415635680835222,0,"gamma = 0.000",0.6
6.77333333333333,0.00412323860333571,0,"gamma = 0.000",0.6
6.78666666666667,0.00409038428699721,0,"gamma = 0.000",0.6
6.8,0.00405779175664927,0,"gamma = 0.000",0.6
6.81333333333333,0.00402545892635881,0,"gamma = 0.000",0.6
6.82666666666667,0.00399338372681367,0,"gamma = 0.000",0.6
6.84,0.00396156410519012,0,"gamma = 0.000",0.6
6.85333333333333,0.00392999802502152,0,"gamma = 0.000",0.6
6.86666666666667,0.00389868346606797,0,"gamma = 0.000",0.6
6.88,0.003867618424187,0,"gamma = 0.000",0.6
6.89333333333333,0.00383680091120532,0,"gamma = 0.000",0.6
6.90666666666667,0.00380622895479159,0,"gamma = 0.000",0.6
6.92,0.00377590059833016,0,"gamma = 0.000",0.6
6.93333333333333,0.00374581390079588,0,"gamma = 0.000",0.6
6.94666666666667,0.00371596693662982,0,"gamma = 0.000",0.6
6.96,0.00368635779561608,0,"gamma = 0.000",0.6
6.97333333333333,0.00365698458275955,0,"gamma = 0.000",0.6
